"","years","runtime_minute","rate_score","gross_million","votes","certificates"
"1",2015,138,7.9,936.66,825209,"PG-13"
"2",2019,181,8.5,858.37,659441,"PG-13"
"3",2009,162,7.8,760.51,1076,"PG-13"
"4",2018,134,7.3,700.06,562765,"PG-13"
"5",2018,149,8.5,678.82,744491,"PG-13"
"6",1997,194,7.8,659.33,991296,"PG-13"
"7",2015,124,7,652.27,555362,"PG-13"
"8",2012,143,8,623.28,1216,"PG-13"
"9",2017,152,7,620.18,523068,"PG-13"
"10",2018,118,7.7,608.58,224750,"PG"
"11",2019,118,6.9,540.08,160755,"PG"
"12",2008,152,9,534.86,2169,"PG-13"
"13",2016,133,7.8,532.18,517637,"PG-13"
"14",2017,129,7.1,504.01,253099,"PG"
"15",2016,97,7.3,486.3,224032,"PG"
"16",1999,136,6.5,474.54,690993,"PG"
"17",2015,141,7.3,459.01,698492,"PG-13"
"18",2012,164,8.4,448.14,1437,"PG-13"
"19",2004,93,7.2,436.47,397470,"PG"
"20",1982,115,7.8,435.11,350433,"PG"
"21",2019,100,7.9,433.03,150265,"G"
"22",2019,123,6.9,426.83,392529,"PG-13"
"23",2013,146,7.5,424.67,589034,"PG-13"
"24",2006,151,7.3,423.32,628812,"PG-13"
"25",1994,88,8.5,422.78,884120,"G"
"26",2018,128,6.2,417.72,239259,"PG-13"
"27",2010,103,8.3,415,716379,"G"
"28",2017,141,7.4,412.56,515480,"PG-13"
"29",2013,130,7.2,409.01,719491,"PG-13"
"30",2016,147,7.8,408.08,619229,"PG-13"
"31",2012,142,7.2,408.01,811714,"PG-13"
"32",2017,119,6.9,404.52,283954,"PG-13"
"33",2002,121,7.3,403.71,658897,"PG-13"
"34",1993,127,8.1,402.45,812607,"PG-13"
"35",2009,150,6,402.11,372591,"PG-13"
"36",2013,102,7.5,400.74,543322,"PG"
"37",2017,136,7.6,389.81,522529,"PG-13"
"38",2019,129,7.6,388.53,260218,"PG-13"
"39",2011,130,8.1,381.01,717317,"PG-13"
"40",2003,100,8.1,380.84,900252,"G"
"41",2005,140,7.5,380.26,673086,"PG-13"
"42",2003,201,8.9,377.85,1555,"PG-13"
"43",2004,127,7.3,373.59,517776,"PG-13"
"44",2004,127,7.1,370.78,205081,"R"
"45",2016,87,6.5,368.38,172978,"PG"
"46",2013,98,7.3,368.06,354500,"PG"
"47",2016,106,7.4,364,248470,"PG"
"48",2016,108,8,363.07,856779,"R"
"49",2015,95,8.2,356.46,565682,"PG"
"50",2019,128,7,354.87,182034,"PG"
"51",2015,137,7.2,353.01,344573,"PG-13"
"52",2011,154,6.2,352.39,373610,"PG-13"
"53",2014,133,7.3,350.13,415721,"R"
"54",2002,179,8.7,342.55,1404,"PG-13"
"55",2016,108,8,341.27,403216,"PG"
"56",2014,123,6.6,337.14,391901,"PG-13"
"57",2007,139,6.2,336.53,476567,"PG-13"
"58",2015,91,6.4,336.05,201403,"PG"
"59",2018,143,7,335.06,323451,"PG-13"
"60",2017,133,7.4,334.2,470172,"PG-13"
"61",2010,108,6.4,334.19,368096,"PG"
"62",2014,121,8,333.18,993608,"PG-13"
"63",2016,151,6.5,330.36,596068,"PG-13"
"64",1994,142,8.8,330.25,1686,"PG-13"
"65",2017,135,7.3,327.48,419606,"R"
"66",2016,123,6,325.1,561377,"PG-13"
"67",2018,119,7.7,324.59,435172,"R"
"68",1977,121,8.6,322.74,1170,"PG"
"69",2007,93,6,320.71,265893,"PG"
"70",2007,144,7,319.25,579648,"PG-13"
"71",2008,126,7.9,318.41,896550,"PG-13"
"72",2001,152,7.6,317.58,593834,"PG"
"73",2008,122,6.1,317.1,405481,"PG-13"
"74",2001,178,8.8,315.54,1567,"PG-13"
"75",2017,130,7.9,315.06,531514,"PG-13"
"76",2010,124,7,312.43,685231,"PG-13"
"77",2002,142,6.5,310.68,605727,"PG"
"78",2007,169,7.1,309.42,571144,"PG-13"
"79",1983,131,8.3,309.13,900772,"PG"
"80",1996,145,7,306.17,508077,"PG-13"
"81",2003,143,8,305.41,983216,"PG-13"
"82",2012,143,7.7,304.36,606466,"PG-13"
"83",2012,169,7.8,303,733343,"PG-13"
"84",2009,153,7.6,301.96,438152,"PG"
"85",2010,124,5,300.53,217257,"PG-13"
"86",2009,130,4.7,296.62,254370,"PG-13"
"87",2010,146,7.7,295.98,444298,"PG-13"
"88",1999,107,8.1,293.51,869924,"PG-13"
"89",2009,96,8.2,293,880782,"PG"
"90",2010,148,8.8,292.58,1918,"PG-13"
"91",2012,115,5.5,292.3,220521,"PG-13"
"92",2007,138,7.5,292,473848,"PG-13"
"93",2005,143,6.9,291.71,349816,"PG"
"94",2013,143,7.1,291.05,664499,"PG-13"
"95",1980,124,8.7,290.48,1098,"PG"
"96",2005,157,7.7,290.01,509372,"PG-13"
"97",2001,92,8,289.92,769892,"G"
"98",1990,103,7.6,285.76,439567,"PG"
"99",2015,137,6.5,281.72,265114,"PG-13"
"100",2003,138,7.2,281.49,492554,"R"
"101",2011,117,4.9,281.29,213684,"PG-13"
"102",2004,115,6.3,279.26,243428,"PG-13"
"103",2009,100,7.7,277.32,688115,"R"
"104",2013,91,7.7,274.09,734213,"PG-13"
"105",2018,85,6.3,270.62,42147,"PG"
"106",2016,108,7.1,270.4,123321,"PG"
"107",2013,104,7.3,268.49,303821,"G"
"108",2001,90,7.8,267.67,583196,"PG"
"109",2017,89,6.3,264.62,101699,"PG"
"110",2012,136,6.9,262.03,539273,"PG-13"
"111",2002,161,7.4,261.99,514169,"PG"
"112",2004,115,8,261.44,625243,"PG"
"113",2000,104,6.1,260.04,193604,"PG"
"114",1975,124,8,260,522603,"PG"
"115",2014,136,7.7,259.77,696752,"PG-13"
"116",2013,161,7.8,258.37,578968,"PG-13"
"117",2014,100,7.8,257.76,312739,"PG"
"118",2009,127,7.9,257.73,564485,"PG-13"
"119",2007,101,7.2,256.39,652998,"PG-13"
"120",2009,129,7.6,255.96,276189,"PG-13"
"121",2014,144,7.4,255.12,452176,"PG-13"
"122",2011,102,6.4,254.46,444742,"R"
"123",2010,95,7.6,251.51,478689,"PG"
"124",1989,126,7.5,251.19,323488,"PG-13"
"125",2006,108,6.4,250.86,297525,"PG"
"126",1997,98,7.3,250.69,493170,"PG-13"
"127",2004,142,7.9,249.36,511024,"PG"
"128",2016,107,7.6,248.76,242551,"PG"
"129",1981,115,8.4,248.16,839749,"PG"
"130",1999,92,7.9,245.85,497515,"G"
"131",2014,165,5.6,245.44,289644,"PG-13"
"132",2006,117,7.1,244.08,344521,"G"
"133",2003,101,6.7,242.83,355739,"PG-13"
"134",1996,113,6.4,241.72,166352,"PG-13"
"135",2002,95,6.5,241.44,115749,"PG"
"136",2014,97,7,241.41,325555,"PG"
"137",2011,136,6.6,241.06,460284,"PG-13"
"138",2013,130,7.1,238.68,355210,"PG-13"
"139",1984,105,7.8,238.63,337135,"PG"
"140",2010,93,6.3,238.37,174245,"PG"
"141",2012,93,7.1,237.28,352529,"PG"
"142",2013,130,6.3,234.91,194772,"PG"
"143",1984,105,7.3,234.76,153883,"R"
"144",2006,104,6.7,234.36,465719,"PG-13"
"145",2005,116,6.5,234.28,398490,"PG-13"
"146",2016,132,7.3,234.04,383903,"PG-13"
"147",2014,132,8,233.92,637598,"PG-13"
"148",2000,143,7.8,233.63,490211,"PG-13"
"149",1973,122,8,232.91,345211,"R"
"150",2016,115,7.5,232.64,552527,"PG-13"
"151",1997,129,6.6,229.09,358242,"PG-13"
"152",2017,120,6.4,229.02,352928,"PG-13"
"153",2013,132,7.7,228.78,452442,"PG-13"
"154",2015,144,8,228.43,712619,"PG-13"
"155",2002,106,6.7,227.97,325118,"PG-13"
"156",2008,92,6.4,227.95,425431,"PG-13"
"157",2007,115,8,227.47,588225,"PG-13"
"158",2017,137,8.1,226.28,598117,"R"
"159",2001,90,6.6,226.16,191196,"PG-13"
"160",2017,136,6.7,226.01,191248,"PG-13"
"161",2008,98,8.4,223.81,942997,"G"
"162",2014,102,7.8,222.53,387574,"PG"
"163",2018,147,7.8,220.16,261011,"PG-13"
"164",2007,124,6.5,219.96,210518,"PG"
"165",2009,88,4.5,219.61,40982,"PG"
"166",1993,125,7,219.2,230799,"PG-13"
"167",1991,84,8,218.97,401684,"G"
"168",2012,106,6.9,218.82,550645,"R"
"169",2005,187,7.2,218.08,376180,"PG-13"
"170",1990,127,7,217.63,185944,"PG-13"
"171",2010,98,8.1,217.58,632286,"PG"
"172",2006,149,6.6,217.54,382714,"PG-13"
"173",1992,90,8,217.35,345672,"G"
"174",2007,92,5.2,217.33,72132,"PG"
"175",2018,118,7.1,216.65,275567,"PG-13"
"176",1998,169,8.6,216.54,1159,"R"
"177",2018,134,8,216.43,405923,"PG-13"
"178",2012,93,6.8,216.39,153414,"PG"
"179",2008,92,7.5,215.43,396394,"PG"
"180",2000,123,6.1,215.41,299562,"PG-13"
"181",2018,136,7.7,215.29,295087,"R"
"182",2003,134,7.4,214.95,493880,"PG-13"
"183",2012,86,6.4,214.03,92917,"PG"
"184",2018,135,6.9,213.77,259570,"PG-13"
"185",2018,112,6.7,213.52,320748,"PG-13"
"186",2002,94,6.2,213.31,188616,"PG-13"
"187",2006,117,7.6,210.61,708028,"R"
"188",1985,116,8.5,210.61,978755,"PG"
"189",2011,130,7.3,209.84,338679,"PG-13"
"190",2017,105,8.4,209.73,318663,"PG"
"191",2011,132,7.4,209.4,439143,"PG-13"
"192",2005,119,6.9,209.22,321087,"R"
"193",2009,128,7.6,209.03,561339,"PG-13"
"194",2014,130,7.6,208.55,398892,"PG-13"
"195",2005,140,8.2,206.85,1239,"PG-13"
"196",2005,115,6.6,206.46,402899,"PG"
"197",2007,111,8,206.45,603456,"G"
"198",2013,112,6.9,206.36,564269,"PG-13"
"199",1999,95,6.6,206.04,208997,"PG-13"
"200",1991,137,8.5,204.84,946445,"R"
"201",2014,142,6.6,202.85,400217,"PG-13"
"202",2013,116,7,202.36,570896,"PG-13"
"203",2001,130,6.3,202.02,290208,"PG-13"
"204",1998,151,6.7,201.57,380868,"PG-13"
"205",2015,105,6.9,201.15,150083,"PG"
"206",2018,112,7.1,201.09,111581,"PG"
"207",2010,100,7.7,200.82,381848,"PG"
"208",2014,123,6.4,200.68,362797,"PG-13"
"209",2006,154,6,200.08,264574,"PG-13"
"210",2015,148,6.8,200.07,364713,"PG-13"
"211",1939,238,8.1,198.68,272840,"Passed"
"212",2001,183,6.2,198.54,300198,"PG-13"
"213",2009,94,6.4,198.35,140288,"PG"
"214",2006,108,6.4,198,162368,"PG"
"215",1989,127,8.2,197.17,656308,"PG-13"
"216",2009,94,6.9,196.57,212009,"PG"
"217",2006,91,6.8,195.33,243595,"PG"
"218",2015,131,7.4,195.04,323925,"PG-13"
"219",2019,169,6.6,193.77,154374,"R"
"220",2005,86,6.9,193.6,346025,"PG"
"221",2019,122,8.6,192.73,652327,"R"
"222",1995,81,8.3,191.8,834364,"G"
"223",2014,112,7,191.72,330064,"R"
"224",2008,122,5.2,191.47,404266,"PG-13"
"225",2011,106,6.1,191.45,147467,"G"
"226",2014,101,5.8,191.2,195271,"PG-13"
"227",2002,88,6.2,190.42,326976,"PG-13"
"228",2018,117,8.4,190.24,293436,"PG"
"229",2012,101,7.7,189.42,359858,"PG"
"230",1978,110,7.2,188.76,221216,"PG-13"
"231",2017,106,7.9,188.37,499186,"PG-13"
"232",2018,90,7.5,188.02,350529,"PG-13"
"233",2014,169,8.6,188.02,1371,"PG-13"
"234",2000,155,8.5,187.71,1262,"R"
"235",2013,98,7.2,187.17,182152,"PG"
"236",2011,129,7.5,186.85,404010,"PG-13"
"237",2004,124,6.4,186.74,398091,"PG-13"
"238",2005,120,6.5,186.34,430423,"PG-13"
"239",1937,83,7.6,184.93,171094,"G"
"240",2015,115,6.4,184.3,135365,"PG-13"
"241",1990,181,8,184.21,227908,"PG-13"
"242",1995,121,5.4,184.03,226381,"PG-13"
"243",1993,130,7.8,183.88,253260,"PG-13"
"244",2015,156,8,183.64,655600,"R"
"245",2001,116,7.8,183.42,487825,"PG-13"
"246",2004,100,6.6,183.37,163594,"G"
"247",2007,87,7.3,183.14,299053,"PG-13"
"248",2000,127,6.4,182.81,184630,"PG-13"
"249",2000,130,6.4,182.62,150085,"PG-13"
"250",2012,150,7.3,182.21,234653,"PG-13"
"251",1997,86,6.9,181.41,268075,"PG-13"
"252",2001,92,5.9,181.17,283338,"PG-13"
"253",2011,115,7,181.03,710292,"PG-13"
"254",1996,110,7.1,180.98,369340,"PG-13"
"255",2015,117,7.3,180.2,532141,"PG-13"
"256",2001,119,5.7,180.01,204744,"PG-13"
"257",2008,89,6.6,180.01,192666,"PG"
"258",2009,107,6.6,179.88,449682,"PG-13"
"259",1984,118,7.6,179.87,422052,"PG"
"260",1986,110,6.9,179.8,273742,"PG"
"261",2005,118,6.6,179.5,284970,"PG-13"
"262",2012,106,6.8,179.02,321811,"PG-13"
"263",1988,133,8,178.8,453113,"R"
"264",1990,119,7,178.41,270886,"R"
"265",2015,94,6.6,177.4,88069,"PG"
"266",2009,105,6,177.24,167129,"PG"
"267",1982,116,7.4,177.2,92040,"PG"
"268",2014,102,7.8,177,289965,"PG"
"269",2011,105,7.6,176.76,482140,"PG-13"
"270",2011,124,6.9,176.65,699391,"PG-13"
"271",2010,140,6.2,176.59,151696,"PG"
"272",1998,119,7.1,176.48,280475,"R"
"273",2002,81,7.5,176.39,418306,"PG"
"274",2004,108,7.7,176.24,416931,"PG-13"
"275",2017,104,7.7,176.04,441915,"R"
"276",2017,104,7.3,175.75,123307,"PG"
"277",2019,116,6.9,175.01,180572,"R"
"278",2017,97,6.3,175,99899,"PG"
"279",1986,97,6.6,174.64,87810,"PG-13"
"280",2018,120,6.9,174.53,117979,"PG-13"
"281",2017,105,7.6,174.34,213684,"PG"
"282",1995,140,7.6,173.84,253980,"PG"
"283",1992,120,6.7,173.59,282287,"PG"
"284",2003,97,6.9,173.4,206788,"PG"
"285",2004,131,6.8,173.01,292076,"PG"
"286",1997,124,6.5,172.96,171966,"R"
"287",2017,129,6.6,172.56,242155,"PG-13"
"288",2010,125,6.8,172.06,303037,"PG"
"289",2018,130,6.8,171.96,67243,"PG"
"290",1999,136,8.7,171.48,1574,"R"
"291",2010,110,7.6,171.24,293745,"PG-13"
"292",1999,88,7.3,171.09,190897,"G"
"293",2019,131,7.5,171.02,220809,"R"
"294",2001,135,8.2,170.74,799482,"PG-13"
"295",2002,113,7.1,170.69,206744,"PG-13"
"296",2011,146,8.1,169.71,404638,"PG-13"
"297",2015,89,6.7,169.7,98321,"PG"
"298",2016,127,7.8,169.61,181567,"PG"
"299",2011,125,6.8,169.11,256548,"R"
"300",2008,106,6.6,168.37,387210,"PG-13"
"301",2007,100,5.8,168.27,111205,"PG-13"
"302",2017,118,6.6,168.05,252107,"PG-13"
"303",1987,102,6,167.78,44738,"PG"
"304",2014,149,8.1,167.77,796206,"R"
"305",2018,97,6.3,167.51,48605,"PG"
"306",2006,144,8,167.45,553811,"PG-13"
"307",2000,108,7,166.24,299276,"PG-13"
"308",2015,125,4.1,166.17,286259,"R"
"309",2009,158,5.8,166.11,337249,"PG-13"
"310",2019,137,6.5,165.55,131052,"PG-13"
"311",1991,143,6.9,165.5,170726,"PG-13"
"312",2011,90,7.2,165.25,238510,"PG"
"313",2001,131,6.8,165.09,242795,"R"
"314",2002,141,8.1,164.62,759426,"PG-13"
"315",2009,108,6.7,163.96,281160,"PG-13"
"316",2006,117,8,163.57,420098,"PG-13"
"317",1999,93,6.4,163.48,190468,"PG-13"
"318",2010,106,5.8,163.21,262240,"PG-13"
"319",1965,172,8,163.21,191983,"G"
"320",2015,92,6,162.99,45668,"PG"
"321",1992,126,7,162.83,261680,"PG-13"
"322",2012,165,8.4,162.81,1266,"R"
"323",1998,95,7.2,162.8,254382,"G"
"324",2016,123,6.6,162.43,197229,"PG-13"
"325",2010,102,5.9,162,217382,"PG-13"
"326",1998,90,6.1,161.49,142130,"PG-13"
"327",2012,88,6.6,161.32,182050,"PG"
"328",2015,147,7.9,161.2,170491,"R"
"329",2002,133,6.1,160.94,196517,"PG-13"
"330",2004,90,6,160.86,159367,"PG"
"331",2019,104,7.5,160.8,86057,"PG"
"332",1973,129,8.3,159.6,228382,"PG"
"333",2013,117,6.6,159.58,156815,"R"
"334",2018,134,6.6,159.56,193306,"PG-13"
"335",2018,106,6.6,159.34,105412,"R"
"336",2016,122,7.1,158.85,216964,"PG-13"
"337",1993,154,6.8,158.35,110367,"R"
"338",2019,86,6.5,158.14,37101,"PG"
"339",2005,113,6.4,158.12,155004,"PG-13"
"340",2000,104,7.4,157.3,550354,"PG-13"
"341",2000,88,6.2,157.02,221754,"R"
"342",1987,119,6.9,156.65,70742,"R"
"343",1988,104,7.7,156.45,173460,"PG"
"344",2000,130,6.6,155.46,113281,"PG-13"
"345",2016,144,6.9,155.44,373318,"PG-13"
"346",2012,127,6.1,155.33,264191,"PG-13"
"347",1999,124,7,155.25,375315,"PG-13"
"348",2015,114,6,155.19,200183,"PG-13"
"349",2009,107,6.6,155.06,250166,"PG-13"
"350",2006,83,6.7,155.02,152192,"PG"
"351",2005,106,5.7,154.7,302853,"PG-13"
"352",2008,86,6.8,154.53,124499,"G"
"353",2015,120,8.1,154.06,817882,"R"
"354",1996,139,7.3,153.95,229128,"R"
"355",2016,92,6.5,153.71,65878,"PG"
"356",1987,100,6.5,153.67,101697,"R"
"357",2002,86,5,153.29,91746,"PG"
"358",2017,102,6.7,152.9,65842,"G"
"359",2008,145,5.6,152.65,112476,"R"
"360",2009,118,5.8,152.27,194141,"PG-13"
"361",1999,116,5.5,152.26,89288,"PG"
"362",2016,128,8,151.1,463048,"PG-13"
"363",2014,139,6.7,150.95,409083,"PG-13"
"364",1985,96,6.5,150.42,146572,"R"
"365",2013,110,7,150.39,383596,"R"
"366",2003,109,6.3,150.37,363302,"R"
"367",2015,96,6.2,150.36,101802,"PG-13"
"368",2014,97,6.3,150.16,273634,"R"
"369",2013,138,7.2,150.12,429483,"R"
"370",2011,90,6.6,149.26,137627,"PG"
"371",2012,158,7.6,148.81,294501,"PG-13"
"372",2007,129,6.9,148.73,338756,"R"
"373",1997,139,7.7,148.48,261684,"PG-13"
"374",2010,95,7.2,148.42,215394,"PG"
"375",2010,98,5.5,148.38,102039,"PG-13"
"376",2012,91,7.1,148.31,211657,"PG"
"377",2006,108,6.6,148.21,159381,"PG-13"
"378",1984,106,7.3,148.17,186283,"PG"
"379",2008,116,8.1,148.1,688844,"R"
"380",1989,114,7.2,147.25,153953,"R"
"381",2017,140,7.4,146.88,212797,"PG-13"
"382",2011,131,7.7,146.41,625016,"PG-13"
"383",1994,141,7.2,146.28,226697,"R"
"384",2002,85,7.2,145.79,157098,"PG"
"385",2001,108,6.4,145.1,230587,"R"
"386",2008,90,7.8,145,548375,"PG-13"
"387",1961,79,7.2,144.88,143831,"G"
"388",2013,143,7.2,144.84,449491,"PG-13"
"389",1994,97,6.5,144.83,90461,"PG"
"390",2004,115,7.1,144.8,478570,"PG-13"
"391",1992,118,6.7,144.73,150301,"R"
"392",2001,106,6.8,144.53,330661,"PG-13"
"393",1998,85,5.4,144.16,88111,"PG-13"
"394",2008,108,6.4,144.13,202090,"PG-13"
"395",2019,104,6.6,144.11,112788,"PG"
"396",2011,96,6.9,143.62,197186,"G"
"397",2016,95,7.1,143.53,123521,"PG"
"398",2007,96,7.4,143.5,475082,"PG-13"
"399",2008,115,7.1,143.15,140360,"PG"
"400",2018,113,5.7,143.01,129755,"PG-13"
"401",2011,103,5.4,142.61,79764,"PG"
"402",2002,124,5.9,142.11,168946,"PG-13"
"403",1967,78,7.6,141.84,156885,"G"
"404",2008,150,6.5,141.62,185182,"PG"
"405",1995,81,6.7,141.6,159502,"G"
"406",1992,138,7.7,141.34,221480,"R"
"407",2008,120,8,141.32,766287,"R"
"408",1998,98,7,141.15,227527,"PG-13"
"409",1999,81,6.5,140.54,222338,"R"
"410",1998,120,6.2,140.46,155011,"PG-13"
"411",2019,132,7.1,140.37,213025,"PG-13"
"412",2018,110,6.2,140.22,160228,"PG-13"
"413",2007,91,6.2,140.13,146239,"PG-13"
"414",1989,93,5.9,140.09,74359,"PG-13"
"415",1999,84,5.9,140.04,119492,"PG"
"416",1975,100,7.4,139.88,125702,"R"
"417",2012,92,6.2,139.85,279568,"PG-13"
"418",1992,100,6.4,139.61,82011,"PG"
"419",2003,129,6.7,139.31,427706,"R"
"420",2002,104,5.6,139.24,47513,"G"
"421",2010,118,8,138.8,611420,"R"
"422",2003,98,5.9,138.61,89343,"PG"
"423",2003,147,6.6,138.61,217467,"R"
"424",1986,120,8.1,138.53,362693,"R"
"425",2012,109,7.2,138.45,490454,"R"
"426",1997,126,8.3,138.43,801970,"R"
"427",2016,117,7.3,138.29,389645,"PG-13"
"428",2009,96,6.8,137.86,96127,"PG"
"429",2000,82,6.5,137.75,49853,"PG"
"430",2018,140,7.5,137.69,328908,"PG-13"
"431",2013,112,7.5,137.4,416555,"R"
"432",2006,107,6.4,137.36,291758,"PG-13"
"433",1999,189,8.6,136.8,1066,"R"
"434",1996,121,6.6,136.49,113884,"R"
"435",1998,139,5.4,136.31,175978,"PG-13"
"436",1996,103,5.7,136.19,96082,"G"
"437",2012,120,7.7,136.03,549301,"R"
"438",2003,106,6.2,135.65,196371,"PG-13"
"439",2005,81,5.7,135.39,81483,"G"
"440",2019,161,7.7,135.37,365292,"R"
"441",1990,93,6.8,135.27,80955,"PG"
"442",1998,115,6.8,135.03,98705,"PG-13"
"443",1972,175,9.2,134.97,1506,"R"
"444",2014,99,6.2,134.94,97545,"PG-13"
"445",2007,128,7.1,134.53,378068,"PG-13"
"446",2008,112,6.7,134.52,415364,"PG-13"
"447",2008,110,6.7,134.51,348237,"R"
"448",2013,111,5.7,134.51,119030,"R"
"449",1978,143,7.3,134.22,152242,"PG"
"450",1996,136,7.4,134.07,300334,"R"
"451",2006,126,6.9,134.03,315561,"PG-13"
"452",2013,101,5.4,133.67,133210,"PG-13"
"453",2004,163,7.2,133.38,466207,"R"
"454",2009,138,6.7,133.38,260502,"PG-13"
"455",2011,87,4.3,133.11,29404,"G"
"456",2003,105,5.6,132.72,33913,"PG-13"
"457",2013,126,6.7,132.56,413032,"PG-13"
"458",2017,113,8,132.42,122935,"PG"
"459",2006,151,8.5,132.38,1118,"R"
"460",2003,138,5.6,132.18,244363,"PG-13"
"461",2012,122,7.7,132.09,635594,"R"
"462",1977,138,7.6,132.09,173380,"PG"
"463",2002,145,7.6,132.07,483192,"PG-13"
"464",2007,92,5.6,131.92,243749,"PG"
"465",2010,103,4.1,131.56,141196,"PG"
"466",2014,101,6.3,131.54,75054,"G"
"467",2001,100,5.8,131.14,190702,"PG-13"
"468",1991,118,8.6,130.74,1186,"R"
"469",1989,93,6.3,130.72,134765,"PG"
"470",1994,91,4.9,130.51,72403,"PG"
"471",1998,127,6.6,130.44,147331,"R"
"472",2008,110,6.5,130.32,195067,"PG-13"
"473",2015,119,6.2,130.18,206459,"PG-13"
"474",2015,88,7.1,130.18,40314,"G"
"475",2017,154,5.2,130.17,126696,"PG-13"
"476",2007,157,7.8,130.16,375859,"R"
"477",1999,122,8.3,130.1,1019,"R"
"478",1982,124,7,129.8,45966,"R"
"479",2002,115,7.1,129.13,307094,"PG-13"
"480",1996,95,5.6,128.81,105014,"PG-13"
"481",2006,84,7.3,128.51,339732,"R"
"482",2016,116,5.2,128.34,194680,"PG-13"
"483",2014,129,7.7,128.26,563179,"R"
"484",2005,91,6.3,128.2,126386,"PG"
"485",1988,116,7,128.15,153528,"R"
"486",2000,120,7.8,128.08,244745,"PG-13"
"487",2010,138,8.1,128.01,1050,"R"
"488",2014,125,5.9,128,126782,"PG"
"489",1985,91,6.9,127.87,176684,"PG"
"490",2007,107,7,127.81,169660,"PG"
"491",2008,166,7.8,127.51,556508,"PG-13"
"492",2016,107,6.3,127.44,147434,"PG-13"
"493",2013,119,6.3,127.35,161116,"PG-13"
"494",2002,108,6.2,127.22,98085,"PG-13"
"495",2018,114,6.8,127.2,117929,"PG-13"
"496",1994,107,7.3,127.18,338132,"PG-13"
"497",2003,107,5.9,127.15,239219,"PG-13"
"498",1997,105,6.3,127.12,121732,"PG-13"
"499",2011,112,7,127,326081,"PG-13"
"500",1999,128,6.4,126.94,180392,"PG-13"
"501",1977,96,7,126.74,42411,"PG"
"502",2014,89,6.4,126.66,417841,"R"
"503",2016,110,6.2,126.64,155758,"PG-13"
"504",2007,91,6.1,126.63,133090,"PG"
"505",1993,105,6.8,126.53,150182,"PG"
"506",2012,124,7,126.48,550178,"R"
"507",2012,115,6.7,126.37,197151,"R"
"508",2002,96,5.8,126.29,130500,"PG-13"
"509",1998,103,8.1,125.62,872485,"PG"
"510",2000,131,7.3,125.6,164426,"R"
"511",2004,125,6.5,125.54,340850,"PG-13"
"512",1997,119,6.5,125.33,173096,"PG-13"
"513",2009,115,6.5,125.32,332135,"PG-13"
"514",2000,98,5.5,125.31,168851,"PG-13"
"515",2013,121,7.5,125.1,254192,"R"
"516",2016,96,7.4,125.07,216612,"PG-13"
"517",1982,99,6.8,125.05,163973,"PG"
"518",2012,104,6.8,125.01,177521,"PG-13"
"519",2012,127,7.9,124.99,553118,"PG"
"520",2014,126,7.7,124.87,325929,"PG-13"
"521",2009,90,6.9,124.87,193332,"PG"
"522",2006,109,6.9,124.74,350882,"PG-13"
"523",2003,128,6.7,124.73,106608,"PG-13"
"524",2000,147,7.6,124.12,189410,"R"
"525",1996,117,7.1,124.06,75362,"R"
"526",1991,113,6.7,124.03,45635,"PG-13"
"527",1987,121,7.3,123.92,119724,"R"
"528",2011,107,7.2,123.48,223332,"PG"
"529",2000,106,4.4,123.31,46719,"PG-13"
"530",2015,93,6.7,123.09,95179,"PG"
"531",2013,110,5.8,122.52,168526,"PG-13"
"532",1994,141,6.9,122.19,84600,"PG-13"
"533",1990,135,7.6,122.01,169253,"PG"
"534",1992,129,6.3,121.95,112166,"R"
"535",1992,94,7,121.7,137363,"PG-13"
"536",2002,119,7.9,121.66,486539,"PG-13"
"537",2007,113,7.6,121.46,498103,"R"
"538",1994,116,7.2,121.25,312942,"R"
"539",2004,99,6.8,120.91,312180,"PG-13"
"540",2018,114,6.7,120.63,68253,"PG-13"
"541",1998,88,7.6,120.62,234165,"G"
"542",2009,153,8.3,120.54,1179,"R"
"543",2003,140,7.3,120.28,64285,"PG-13"
"544",2004,131,6.1,120.18,235291,"PG-13"
"545",2008,88,5.7,120.15,60674,"PG-13"
"546",2007,115,5.9,120.06,135881,"PG-13"
"547",1994,101,6.9,119.94,325260,"PG-13"
"548",2013,95,6.4,119.79,84661,"PG"
"549",1991,142,6.8,119.65,221689,"PG"
"550",2005,136,7.8,119.52,222417,"PG-13"
"551",1974,93,7.7,119.5,119485,"R"
"552",2009,88,5.1,119.44,40576,"PG"
"553",1990,113,7.5,119.39,286444,"R"
"554",1981,109,7.6,119.29,26137,"PG"
"555",2010,107,6.6,119.22,228842,"PG-13"
"556",2004,122,7.5,119.19,123858,"R"
"557",2002,124,6.4,118.91,99038,"PG-13"
"558",2007,117,6.6,118.87,115443,"PG"
"559",2006,106,5.8,118.7,120344,"PG-13"
"560",2004,108,6.8,118.63,188734,"PG"
"561",2007,93,6.3,118.59,151308,"PG-13"
"562",1989,108,7.8,118.5,446692,"PG"
"563",2010,100,6.4,118.31,283699,"PG-13"
"564",1992,127,7,117.73,162072,"R"
"565",2013,115,7.3,117.72,568761,"PG-13"
"566",2000,99,5.2,117.56,77988,"PG-13"
"567",1990,124,7.2,117.54,322123,"R"
"568",2011,98,6.9,117.54,407331,"R"
"569",2018,96,5.3,117.45,104316,"R"
"570",1976,120,8.1,117.24,490240,"PG"
