"","titles","years"
"3787","Herbie Goes Bananas",1980
"3788","Ann and Eve",1970
"3789","The Howling",1981
"3790","Used People",1992
"3791","They Shall Not Grow Old",2018
"3792","CB4",1993
"3793","Born Yesterday",1993
"3794","The Crow: City of Angels",1996
"3795","The Pom Pom Girls",1976
"3796","The Contender",2000
"3797","For the Boys",1991
"3798","Sibling Rivalry",1990
"3799","Laws of Attraction",2004
"3800","Drive Me Crazy",1999
"3801","Punch-Drunk Love",2002
"3802","Bad Times at the El Royale",2018
"3803","Honeysuckle Rose",1980
"3804","Going the Distance",2010
"3805","School for Scoundrels",2006
"3806","Mother!",2017
"3807","For Whom the Bell Tolls",1943
"3808","The Day of the Locust",1975
"3809","Bad Santa 2",2016
"3810","Bears",2014
"3811","The Delta Force",1986
"3812","Halloween 4: The Return of Michael Myers",1988
"3813","Steve Jobs",2015
"3814","The Rage: Carrie 2",1999
"3815","Show Dogs",2018
"3816","The Perks of Being a Wallflower",2012
"3817","Mr. Holmes",2015
"3818","The Big Green",1995
"3819","EuroTrip",2004
"3820","Heavyweights",1995
"3821","Apollo 18",2011
"3822","The Big Easy",1986
"3823","The Betsy",1978
"3824","Kit Kittredge: An American Girl",2008
"3825","Nebraska",2013
"3826","Frantic",1988
"3827","The Postman",1997
"3828","Parker",2013
"3829","Max Dugan Returns",1983
"3830","Operation Finale",2018
"3831","Hostel: Part II",2007
"3832","The Last King of Scotland",2006
"3833","Last Man Standing",1996
"3834","Furry Vengeance",2010
"3835","Eye of the Needle",1981
"3836","Cat on a Hot Tin Roof",1958
"3837","Take This Job and Shove It",1981
"3838","Paul, Apostle of Christ",2018
"3839","Wait Until Dark",1967
"3840","Johnny Be Good",1988
"3841","Free Solo",2018
"3842","Enough Said",2013
"3843","Invasion U.S.A.",1985
"3844","The Babe",1992
"3845","Silent Hill: Revelation",2012
"3846","Summer '03",2018
"3847","Home for the Holidays",1995
"3848","For Keeps?",1988
"3849","A Mighty Wind",2003
"3850","Notes on a Scandal",2006
"3851","Empire",2002
"3852","Father Figures",2017
"3853","Lassiter",1984
"3854","The Big Lebowski",1998
"3855","Sorry to Bother You",2018
"3856","Angel",1984
"3857","White Palace",1990
"3858","Red Planet",2000
"3859","Dope",2015
"3860","The Zookeeper's Wife",2017
"3861","W.W. and the Dixie Dancekings",1975
"3862","The Curse of Frankenstein",1957
"3863","Battle Cry",1955
"3864","The Ruins",2008
"3865","Dark Skies",2013
"3866","Disturbing Behavior",1998
"3867","Chappaquiddick",2017
"3868","Addicted",2014
"3869","Murder in the First",1995
"3870","Roll Bounce",2005
"3871","Outland",1981
"3872","The NeverEnding Story II: The Next Chapter",1990
"3873","My Girl 2",1994
"3874","Masterminds",2016
"3875","Born in East L.A.",1987
"3876","Masters of the Universe",1987
"3877","Deliver Us from Eva",2003
"3878","A Haunted House 2",2014
"3879","Just My Luck",2006
"3880","Eight Legged Freaks",2002
"3881","My Baby's Daddy",2004
"3882","To Live and Die in L.A.",1985
"3883","Extreme Measures",1996
"3884","Inkheart",2008
"3885","The Phantom",1996
"3886","Brightburn",2019
"3887","The Front Page",1974
"3888","Max Keeble's Big Move",2001
"3889","Half Baked",1998
"3890","The Glass Castle",2017
"3891","A Bronx Tale",1993
"3892","The Alamo",1960
"3893","A Most Wanted Man",2014
"3894","All the Right Moves",1983
"3895","Fired Up!",2009
"3896","Wanderlust",2012
"3897","Seventh Son",2014
"3898","Hudson Hawk",1991
"3899","The Mission",1986
"3900","Mickey",1918
"3901","Miracle on 34th Street",1994
"3902","Angel Heart",1987
"3903","Sidekicks",1992
"3904","Center Stage",2000
"3905","Safe",2012
"3906","Freejack",1992
"3907","Annapolis",2006
"3908","Eastern Promises",2007
"3909","Von Ryan's Express",1965
"3910","Kung Fu Hustle",2004
"3911","Rushmore",1998
"3912","Diabolique",1996
"3913","Fled",1996
"3914","The Falcon and the Snowman",1985
"3915","Ghosts of the Abyss",2003
"3916","Pet Sematary II",1992
"3917","Seed of Chucky",2004
"3918","Win a Date with Tad Hamilton!",2004
"3919","Small Time Crooks",2000
"3920","Pokémon 3: The Movie",2000
"3921","The Devil's Rejects",2005
"3922","The Guardian",1990
"3923","Kiss of the Spider Woman",1985
"3924","Son of the Mask",2005
"3925","The Hurt Locker",2008
"3926","Norm of the North",2016
"3927","Jury Duty",1995
"3928","Rock Star",2001
"3929","Once Is Not Enough",1975
"3930","Wimbledon",2004
"3931","Vanishing Wilderness",1974
"3932","Which Way Is Up?",1977
"3933","Kingdom of the Spiders",1977
"3934","Splice",2009
"3935","The Country Bears",2002
"3936","The Counselor",2013
"3937","Boiler Room",2000
"3938","Lover Come Back",1961
"3939","88 Minutes",2007
"3940","Serving Sara",2002
"3941","Crazy/Beautiful",2001
"3942","The Thing",2011
"3943","The One and Only",1978
"3944","Looking for Mr. Goodbar",1977
"3945","Zapped!",1982
"3946","They Call Me Bruce",1982
"3947","The Farewell",2019
"3948","Flatliners",2017
"3949","Death Warrant",1990
"3950","Go",1999
"3951","Lightning Jack",1994
"3952","Andre",1994
"3953","Dead Silence",2007
"3954","Rebound",2005
"3955","Oliver!",1968
"3956","Valley Girl",1983
"3957","The Kid Who Would Be King",2019
"3958","Detroit",2017
"3959","Sinbad and the Eye of the Tiger",1977
"3960","Lost Souls",2000
"3961","The Frighteners",1996
"3962","The Motorcycle Diaries",2004
"3963","New in Town",2009
"3964","Catch That Kid",2004
"3965","Blink",1993
"3966","Shaft",1971
"3967","To Rome with Love",2012
"3968","Hellraiser: Bloodline",1996
"3969","Baby's Day Out",1994
"3970","Tremors",1990
"3971","Missing Link",2019
"3972","The Final Countdown",1980
"3973","Unaccompanied Minors",2006
"3974","Bringing Out the Dead",1999
"3975","Deep Cover",1992
"3976","True Crime",1999
"3977","Muppets from Space",1999
"3978","Buffy the Vampire Slayer",1992
"3979","Beat Street",1984
"3980","Heart and Souls",1993
"3981","54",1998
"3982","Shocker",1989
"3983","The War",1994
"3984","Krull",1983
"3985","Trainspotting",1996
"3986","Terminal Velocity",1994
"3987","Spacehunter: Adventures in the Forbidden Zone",1983
"3988","The Hitcher",2007
"3989","Mary Queen of Scots",2018
"3990","Butterfield 8",1960
"3991","Eye of the Beholder",1999
"3992","Black Heart",2000
"3993","Monkey Kingdom",2015
"3994","Breaking Away",1979
"3995","New York, New York",1977
"3996","Sergeant York",1941
"3997","The Master",2012
"3998","Forever My Girl",2018
"3999","Defending Your Life",1991
"4000","The Cowboys",1972
"4001","White Oleander",2002
"4002","Monkey Trouble",1994
"4003","Burglar",1987
"4004","That Old Feeling",1997
"4005","Tales from the Darkside: The Movie",1990
"4006","The Whole Ten Yards",2004
"4007","A Simple Plan",1998
"4008","Young Adult",2011
"4009","Going My Way",1944
"4010","An American Haunting",2005
"4011","Howard the Duck",1986
"4012","Elizabeth: The Golden Age",2007
"4013","Swing Vote",2008
"4014","Chances Are",1989
"4015","Supercop",1992
"4016","Crossing Delancey",1988
"4017","Original Sin",2001
"4018","21 Grams",2003
"4019","Men at Work",1990
"4020","The Perfect Man",2005
"4021","Black Christmas",2006
"4022","Fire Down Below",1997
"4023","Cool Hand Luke",1967
"4024","Raw Deal",1986
"4025","Jennifer's Body",2009
"4026","Wolf Creek",2005
"4027","I Love You to Death",1990
"4028","Begin Again",2013
"4029","Richard Pryor... Here and Now",1983
"4030","Mo' Better Blues",1990
"4031","Vanity Fair",2004
"4032","D.C. Cab",1983
"4033","Waiting...",2005
"4034","Bright Lights, Big City",1988
"4035","Jobs",2013
"4036","Death Wish 3",1985
"4037","The Prophecy",1995
"4038","Death Wish II",1982
"4039","Fruitvale Station",2013
"4040","The Getaway",1994
"4041","No Holds Barred",1989
"4042","Imagine That",2009
"4043","A Midsummer Night's Dream",1999
"4044","Dr. No",1962
"4045","Over the Top",1987
"4046","The Day of the Jackal",1973
"4047","Westworld",1973
"4048","Above the Rim",1994
"4049","Kung Pow: Enter the Fist",2002
"4050","She's Having a Baby",1988
"4051","Devil in a Blue Dress",1995
"4052","The Transporter Refueled",2015
"4053","Adventureland",2009
"4054","O",2001
"4055","The Raven",2012
"4056","Confessions of a Dangerous Mind",2002
"4057","The Devil and Max Devlin",1981
"4058","Breakout",1975
"4059","Our Man Flint",1966
"4060","Forever Amber",1947
"4061","Armored",2009
"4062","The Single Moms Club",2014
"4063","Across the Sea of Time",1995
"4064","Caveman",1981
"4065","Billy Bathgate",1991
"4066","Marie Antoinette",2006
"4067","Mortal Engines",2018
"4068","Armed and Dangerous",1986
"4069","Next of Kin",1989
"4070","Jason Goes to Hell: The Final Friday",1993
"4071","Hero at Large",1980
"4072","Thomas and the Magic Railroad",2000
"4073","Gorky Park",1983
"4074","The Birth of a Nation",2016
"4075","Masquerade",1988
"4076","Far from Heaven",2002
"4077","Charly",1968
"4078","Devil's Due",2014
"4079","Dance with Me",1998
"4080","The Kite Runner",2007
"4081","Richard Pryor: Live in Concert",1979
"4082","Eddie the Eagle",2015
"4083","Kiss Me Goodbye",1982
"4084","The Gospel",2005
"4085","Black Sunday",1977
"4086","Hunter Killer",2018
"4087","Avalon",1990
"4088","3000 Miles to Graceland",2001
"4089","Wishmaster",1997
"4090","The Island",1980
"4091","Paparazzi",2004
"4092","Pride and Glory",2008
"4093","Leviathan",1989
"4094","High Plains Drifter",1973
"4095","The Bonfire of the Vanities",1990
"4096","Superman IV: The Quest for Peace",1987
"4097","Larry the Cable Guy: Health Inspector",2006
"4098","Life as a House",2001
"4099","Revenge",1990
"4100","The Man with the Iron Fists",2012
"4101","Killer Klowns from Outer Space",1988
"4102","Loser",2000
"4103","View from the Top",2003
"4104","Happily N'Ever After",2006
"4105","Continental Divide",1981
"4106","Highlander II: The Quickening",1991
"4107","A Beautiful Planet",2016
"4108","My Boss's Daughter",2003
"4109","Switch",1991
"4110","The Ghost Writer",2010
"4111","In America",2002
"4112","All the Pretty Horses",2000
"4113","Legend",1985
"4114","The Thirteenth Floor",1999
"4115","Corvette Summer",1978
"4116","Late Night",2019
"4117","A Perfect Getaway",2009
"4118","The Greatest Story Ever Told",1965
"4119","Mad Love",1995
"4120","Youngblood",1986
"4121","RocketMan",1997
"4122","Reversal of Fortune",1990
"4123","A Kiss Before Dying",1991
"4124","Drowning Mona",2000
"4125","The Infiltrator",2016
"4126","Wrong Turn",2003
"4127","African Cats",2011
"4128","A Guy Thing",2003
"4129","Mr. Destiny",1990
"4130","Spaced Invaders",1990
"4131","Half Past Dead",2002
"4132","She-Devil",1989
"4133","No Escape",1994
"4134","The Greatest Game Ever Played",2005
"4135","Bait",2000
"4136","About Time",2013
"4137","First Strike",1996
"4138","Hair",1979
"4139","Youth in Revolt",2009
"4140","Bangkok Dangerous",2008
"4141","Catch and Release",2006
"4142","Quick Change",1990
"4143","The Sandpiper",1965
"4144","The Cincinnati Kid",1965
"4145","Bad Girls",1994
"4146","The Madness of King George",1994
"4147","Alpha Dog",2006
"4148","Dungeons & Dragons",2000
"4149","First Family",1980
"4150","Needful Things",1993
"4151","Muriel's Wedding",1994
"4152","Sweet Sweetback's Baadasssss Song",1971
"4153","The Last Exorcism Part II",2013
"4154","Grease 2",1982
"4155","Thinner",1996
"4156","Pure Country",1992
"4157","The Corruptor",1999
"4158","And So It Goes",2014
"4159","Flowers in the Attic",1987
"4160","Cyrano de Bergerac",1990
"4161","Arthur and the Invisibles",2006
"4162","Big Top Pee-wee",1988
"4163","Halloween: The Curse of Michael Myers",1995
"4164","The Goods: Live Hard, Sell Hard",2009
"4165","Breakin' 2: Electric Boogaloo",1984
"4166","Firestarter",1984
"4167","The Adventures of Pinocchio",1996
"4168","Ponyo",2008
"4169","Toy Soldiers",1991
"4170","The Invasion",2007
"4171","American Psycho",2000
"4172","Dead Man on Campus",1998
"4173","King Solomon's Mines",1985
"4174","Wings of Courage",1995
"4175","The Box",2009
"4176","See No Evil",2006
"4177","Twilight",1998
"4178","Killing Them Softly",2012
"4179","Seven Psychopaths",2012
"4180","More American Graffiti",1979
"4181","Madonna: Truth or Dare",1991
"4182","The Cave",2005
"4183","Miss Bala",2019
"4184","Judy Moody and the Not Bummer Summer",2011
"4185","For a Few Dollars More",1965
"4186","Lions for Lambs",2007
"4187","The Next Best Thing",2000
"4188","Solaris",2002
"4189","Baby: Secret of the Lost Legend",1985
"4190","Get Carter",2000
"4191","Child's Play 3",1991
"4192","The Music Man",1962
"4193","Kiss of Death",1995
"4194","A Star Is Born",1954
"4195","The Meaning of Life",1983
"4196","The Night the Lights Went Out in Georgia",1981
"4197","The Commitments",1991
"4198","If Beale Street Could Talk",2018
"4199","Nighthawks",1981
"4200","Indian Summer",1993
"4201","Step Up All In",2014
"4202","Keeping Up with the Joneses",2016
"4203","Flirting with Disaster",1996
"4204","Election",1999
"4205","Last Chance Harvey",2008
"4206","S.O.B.",1981
"4207","Music of the Heart",1999
"4208","The Prodigy",2019
"4209","Once Around",1991
"4210","The Girl in the Spider's Web",2018
"4211","The Possession of Hannah Grace",2018
"4212","Raise the Titanic",1980
"4213","Nashville",1975
"4214","Eve's Bayou",1997
"4215","Threesome",1994
"4216","All I Want for Christmas",1991
"4217","Ladybugs",1992
"4218","Prom Night",1980
"4219","I Love You, Beth Cooper",2009
"4220","Radio Days",1987
"4221","Not Without My Daughter",1991
"4222","The Adventures of Pinocchio",1984
"4223","Fire Birds",1990
"4224","The Substitute",1996
"4225","Still Smokin",1983
"4226","My Left Foot",1989
"4227","Tristan & Isolde",2006
"4228","Orca",1977
"4229","School Ties",1992
"4230","The Sixth Man",1997
"4231","Kickboxer",1989
"4232","Criminal",2004
"4233","City of Joy",1992
"4234","Siu nin Wong Fei Hung chi: Tit ma lau",1993
"4235","Arthur 2: On the Rocks",1988
"4236","The Case for Christ",2017
"4237","Room",2015
"4238","It Follows",2014
"4239","The Nude Bomb",1980
"4240","Educating Rita",1983
"4241","Winning",1969
"4242","Clue",1985
"4243","My Soul to Take",2010
"4244","That Touch of Mink",1962
"4245","Beyond the Lights",2014
"4246","My Week with Marilyn",2011
"4247","The Girl Next Door",2004
"4248","Flight of the Intruder",1991
"4249","Jie tou sha shou",1996
"4250","Children of the Corn",1984
"4251","Soldier",1998
"4252","Hellraiser",1987
"4253","Wild at Heart",1990
"4254","The Chamber",1996
"4255","To the Arctic 3D",2012
"4256","School Daze",1988
"4257","The Vanishing",1993
"4258","Fly Me to the Moon 3D",2008
"4259","Everyone's Hero",2006
"4260","Oh, God! Book II",1980
"4261","Maximum Risk",1996
"4262","A Fistful of Dollars",1964
"4263","Rich and Famous",1981
"4264","King of Kings",1961
"4265","Psycho III",1986
"4266","In Love and War",1996
"4267","Big Eyes",2014
"4268","Welcome to Mooseport",2004
"4269","Life or Something Like It",2002
"4270","America: Imagine the World Without Her",2014
"4271","Hello, My Name Is Doris",2015
"4272","American Ultra",2015
"4273","Night of the Comet",1984
"4274","Hollywoodland",2006
"4275","Halloween III: Season of the Witch",1982
"4276","Woodlawn",2015
"4277","Godsend",2004
"4278","Snow Falling on Cedars",1999
"4279","Dark City",1998
"4280","Awake",2007
"4281","Ishtar",1987
"4282","The Buddy Holly Story",1978
"4283","Capitalism: A Love Story",2009
"4284","Memoirs of an Invisible Man",1992
"4285","Rapid Fire",1992
"4286","Un tè con Mussolini",1999
"4287","Friday the 13th Part VIII: Jason Takes Manhattan",1989
"4288","Excess Baggage",1997
"4289","Lockout",2012
"4290","The Mosquito Coast",1986
"4291","Wish Upon",2017
"4292","The Detective",1968
"4293","Ballistic: Ecks vs. Sever",2002
"4294","The Competition",1980
"4295","The Wizard",1989
"4296","The Messenger: The Story of Joan of Arc",1999
"4297","Criminal",2016
"4298","The Edge of Seventeen",2016
"4299","The Ice Pirates",1984
"4300","Josie and the Pussycats",2001
"4301","Freddy Got Fingered",2001
"4302","Amelia",2009
"4303","The Return of the Living Dead",1985
"4304","Scanners",1981
"4305","Supernova",2000
"4306","Alex & Emma",2003
"4307","Sweet Liberty",1986
"4308","A Chorus Line",1985
"4309","Disaster Movie",2008
"4310","Prince of Darkness",1987
"4311","Nevada Smith",1966
"4312","The Wonderful World of the Brothers Grimm",1962
"4313","Come September",1961
"4314","Search for Paradise",1957
"4315","Dirty Dancing: Havana Nights",2004
"4316","Wholly Moses!",1980
"4317","Ernest Scared Stupid",1991
"4318","Tank",1984
"4319","Spring Breakers",2012
"4320","Poltergeist III",1988
"4321","Borg vs. McEnroe",2017
"4322","Cool World",1992
"4323","Dragonslayer",1981
"4324","How to Deal",2003
"4325","Tomboy",1985
"4326","Diner",1982
"4327","Les Misérables",1998
"4328","The Perfect Weapon",1991
"4329","The Emperor's Club",2002
"4330","The Beastmaster",1982
"4331","Private School",1983
"4332","The Arrival",1996
"4333","Cirque du Freak: The Vampire's Assistant",2009
"4334","FairyTale: A True Story",1997
"4335","New York Minute",2004
"4336","RBG",2018
"4337","The Good Girl",2002
"4338","Love & Friendship",2016
"4339","Virus",1999
"4340","What's Your Number?",2011
"4341","In Too Deep",1999
"4342","Creepshow 2",1987
"4343","The Survivors",1983
"4344","Missing",1982
"4345","The Bad News Bears Go to Japan",1978
"4346","The Missouri Breaks",1976
"4347","On a Clear Day You Can See Forever",1970
"4348","Hatari!",1962
"4349","Left Behind",2014
"4350","Stand and Deliver",1988
"4351","Alice's Restaurant",1969
"4352","Imitation of Life",1959
"4353","Lord of the Flies",1990
"4354","It Comes At Night",2017
"4355","The Sterile Cuckoo",1969
"4356","Blues Brothers 2000",1998
"4357","Stealing Harvard",2002
"4358","How to Be a Player",1997
"4359","Jackie",2016
"4360","Candyman: Farewell to the Flesh",1995
"4361","Soul Plane",2004
"4362","Firehouse Dog",2007
"4363","Hot Rod",2007
"4364","The Cool Kids",2016
"4365","Out Cold",2001
"4366","Suddenly, Last Summer",1959
"4367","Monsoon Wedding",2001
"4368","My Stepmother Is an Alien",1988
"4369","One Day",2011
"4370","Class of '44",1973
"4371","Hamburger Hill",1987
"4372","Born in China",2016
"4373","Highlander: The Final Dimension",1994
"4374","The Milagro Beanfield War",1988
"4375","The Duchess",2008
"4376","Desperate Measures",1998
"4377","The Man Who Knew Too Little",1997
"4378","Repo Men",2010
"4379","The Thing",1982
"4380","A Hard Day's Night",1964
"4381","Sin City: A Dame to Kill For",2014
"4382","Letters from Iwo Jima",2006
"4383","Blow Out",1981
"4384","Trespass",1992
"4385","Hit and Run",2012
"4386","Broken Flowers",2005
"4387","Great Balls of Fire!",1989
"4388","The Tailor of Panama",2001
"4389","The Wings of the Dove",1997
"4390","Return to Snowy River",1988
"4391","Hey Arnold! The Movie",2002
"4392","Mutiny on the Bounty",1962
"4393","One Magic Christmas",1985
"4394","The Pagemaster",1994
"4395","Vice Versa",1988
"4396","Warrior",2011
"4397","Burnt",2015
"4398","Crooklyn",1994
"4399","Poms",2019
"4400","Crank: High Voltage",2009
"4401","Y Tu Mamá También",2001
"4402","The Crush",1993
"4403","Supergirl",1984
"4404","Osmosis Jones",2001
"4405","The Ladies Man",2000
"4406","Juwanna Mann",2002
"4407","Nixon",1995
"4408","Tomcats",2001
"4409","The Little Vampire",2000
"4410","Trial and Error",1997
"4411","Shaun of the Dead",2004
"4412","Eighth Grade",2018
"4413","The Gate",1987
"4414","Doctor Dolittle",1967
"4415","The Ugly Dachshund",1966
"4416","Hush",1998
"4417","The Stewardesses",1969
"4418","Mrs. Miniver",1942
"4419","Charade",1963
"4420","The Grifters",1990
"4421","One Crazy Summer",1986
"4422","Extremities",1986
"4423","Secrets & Lies",1996
"4424","Dredd",2012
"4425","A Kid in King Arthur's Court",1995
"4426","Megan Leavey",2017
"4427","Alfie",2004
"4428","One Night with the King",2006
"4429","Bullets Over Broadway",1994
"4430","The Deep End of the Ocean",1999
"4431","Friends with Money",2006
"4432","Labor Day",2013
"4433","Mr. Saturday Night",1992
"4434","The Haunting of Molly Hartley",2008
"4435","The Comebacks",2007
"4436","De-Lovely",2004
"4437","A Woman Under the Influence",1974
"4438","The Sons of Katie Elder",1965
"4439","The Tree of Life",2011
"4440","What a Way to Go!",1964
"4441","Lord of Illusions",1995
"4442","The Pick-up Artist",1987
"4443","The Entity",1982
"4444","Sugar & Spice",2001
"4445","Body of Evidence",1992
"4446","North by Northwest",1959
"4447","Class Act",1992
"4448","Lone Star",1996
"4449","American Outlaws",2001
"4450","The Mod Squad",1999
"4451","Visiting Hours",1982
"4452","Roller Boogie",1979
"4453","Vice Squad",1982
"4454","Case 39",2009
"4455","The Adventures of Milo and Otis",1986
"4456","Crazy People",1990
"4457","Inside Llewyn Davis",2013
"4458","Daddy Day Camp",2007
"4459","Ghost Town",2008
"4460","Feardotcom",2002
"4461","Enchanted April",1991
"4462","The Intouchables",2011
"4463","Critters",1986
"4464","The Unsinkable Molly Brown",1964
"4465","Greedy",1994
"4466","Bye Bye Birdie",1963
"4467","The Peanut Butter Falcon",2019
"4468","Jason X",2001
"4469","Dr. T & the Women",2000
"4470","Author! Author!",1982
"4471","Back to the Beach",1987
"4472","Rosewood",1997
"4473","Frailty",2001
"4474","The Evil That Men Do",1984
"4475","Playing for Keeps",2012
"4476","The Rum Diary",2011
"4477","Hillary's America: The Secret History of the Democratic Party",2016
"4478","Whiplash",2014
"4479","American Me",1992
"4480","Cat's Eye",1985
"4481","Flyboys",2006
"4482","A Boy Named Charlie Brown",1969
"4483","Help!",1965
"4484","25th Hour",2002
"4485","Ghosts of Mississippi",1996
"4486","Whip It",2009
"4487","Clockers",1995
"4488","Angela's Ashes",1999
"4489","Senseless",1998
"4490","To Be or Not to Be",1983
"4491","I'm Gonna Git You Sucka",1988
"4492","The Great Train Robbery",1978
"4493","How to Eat Fried Worms",2006
"4494","The Crew",2000
"4495","They Live",1988
"4496","Gypsy",1962
"4497","House of Sand and Fog",2003
"4498","Real Genius",1985
"4499","Stroker Ace",1983
"4500","The Concorde... Airport '79",1979
"4501","Run, Angel, Run!",1969
"4502","High Society",1956
"4503","Guys and Dolls",1955
"4504","Religulous",2008
"4505","The Quiet American",2002
"4506","Do You Believe?",2015
"4507","Man's Best Friend",1993
"4508","El Dorado",1967
"4509","April Fool's Day",1986
"4510","Perfect",1985
"4511","Living Out Loud",1998
"4512","Vision Quest",1985
"4513","Volver",2006
"4514","A Far Off Place",1993
"4515","Gods and Generals",2003
"4516","The Collection",2012
"4517","They",2002
"4518","The Honeymooners",2005
"4519","Wicker Park",2004
"4520","Black Dog",1998
"4521","Anna Karenina",2012
"4522","Shoot 'Em Up",2007
"4523","Highlander: Endgame",2000
"4524","The Nun's Story",1959
"4525","Rachel Getting Married",2008
"4526","Beasts of the Southern Wild",2012
"4527","Mystic Pizza",1988
"4528","The Founder",2016
"4529","I Heart Huckabees",2004
"4530","Marvin's Room",1996
"4531","The Associate",1996
"4532","The Evening Star",1996
"4533","Weekend at Bernie's II",1993
"4534","Labyrinth",1986
"4535","The New World",2005
"4536","Carol",2015
"4537","D.O.A.",1988
"4538","The Pirates Who Don't Do Anything: A VeggieTales Movie",2008
"4539","Mr. Nice Guy",1987
"4540","The Darkest Minds",2018
"4541","Mr. Nice Guy",1997
"4542","Race with the Devil",1975
"4543","The Spitfire Grill",1996
"4544","The Bedroom Window",1987
"4545","Battle of the Sexes",2017
"4546","Everybody's All-American",1988
"4547","House of 1000 Corpses",2003
"4548","Triple 9",2016
"4549","Bad Influence",1990
"4550","The Legend of the Lone Ranger",1981
"4551","The Omega Code",1999
"4552","Frenzy",1972
"4553","They Shoot Horses, Don't They?",1969
"4554","The Matador",2005
"4555","Under the Same Moon",2007
"4556","An Education",2009
"4557","Silent House",2011
"4558","I Think I Love My Wife",2007
"4559","Idlewild",2006
"4560","Love & Mercy",2014
"4561","The Light Between Oceans",2016
"4562","Rio Bravo",1959
"4563","Hellraiser III: Hell on Earth",1992
"4564","Amityville II: The Possession",1982
"4565","Compromising Positions",1985
"4566","Love Jones",1997
"4567","Freedomland",2006
"4568","Klute",1971
"4569","Onaji tsuki wo miteiru",2005
"4570","Father Goose",1964
"4571","War and Peace",1956
"4572","Cirque du Soleil: Worlds Away",2012
"4573","Hak hap",1996
"4574","French Connection II",1975
"4575","The Weather Man",2005
"4576","How to Murder Your Wife",1965
"4577","The Road Warrior",1981
"4578","The Marrying Man",1991
"4579","Ben-Hur: A Tale of the Christ",1925
"4580","Ostavljeni",2010
"4581","Life with Mikey",1993
"4582","Strange Magic",2015
"4583","The Fourth Protocol",1987
"4584","Undercover Blues",1993
"4585","Irreconcilable Differences",1984
"4586","Why Do Fools Fall in Love",1998
"4587","People Like Us",2012
"4588","Monsignor",1982
"4589","Evening",2007
"4590","Undisputed",2002
"4591","Less Than Zero",1987
"4592","Dangal",2016
"4593","The Postman Always Rings Twice",1981
"4594","Ready to Rumble",2000
"4595","A Shot in the Dark",1964
"4596","Mr. Wrong",1996
"4597","The Watermelon Heist",2003
"4598","Gattaca",1997
"4599","Three Identical Strangers",2018
"4600","Ocean's 11",1960
"4601","Club Paradise",1986
"4602","No Mercy",1986
"4603","Escape from the Planet of the Apes",1971
"4604","Miss Pettigrew Lives for a Day",2008
"4605","A Stranger Among Us",1992
"4606","Hot Tub Time Machine 2",2015
"4607","True Romance",1993
"4608","Casual Sex?",1988
"4609","Self/less",2015
"4610","12 Rounds",2009
"4611","Lone Wolf McQuade",1983
"4612","Before I Fall",2017
"4613","Far from the Madding Crowd",2015
"4614","I'll Be Home for Christmas",1998
"4615","Confidence",2003
"4616","Little Big League",1994
"4617","The Heartbreak Kid",1972
"4618","Hideaway",1995
"4619","Solomon and Sheba",1959
"4620","Family Business",1989
"4621","Chasing Liberty",2004
"4622","The 33",2015
"4623","Envy",2004
"4624","Pink Cadillac",1989
"4625","After",2019
"4626","Judgment Night",1993
"4627","Let Me In",2010
"4628","Saving Grace",2000
"4629","Roommates",1995
"4630","Bye Bye Love",1995
"4631","The Great Escape",1963
"4632","Foxcatcher",2014
"4633","Soul Men",2008
"4634","Holy Man",1998
"4635","She's Out of Control",1989
"4636","The Wild Bunch",1969
"4637","Sunshine Cleaning",2008
"4638","The Last Stand",2013
"4639","The Kitchen",2019
"4640","Fatal Beauty",1987
"4641","In Dreams",1999
"4642","The Gift",2000
"4643","Chasing Amy",1997
"4644","Comin' at Ya!",1981
"4645","Sorcerer",1977
"4646","Divorce American Style",1967
"4647","Tall Story",1960
"4648","The Tall Men",1955
"4649","The Seven Year Itch",1955
"4650","Gentlemen Prefer Blondes",1953
"4651","Cinema Paradiso",1988
"4652","Cold Turkey",1971
"4653","Phantasm",1979
"4654","Upgrade",2018
"4655","End of the Spear",2005
"4656","Roman J. Israel, Esq.",2017
"4657","Brighton Beach Memoirs",1986
"4658","The King and I",1999
"4659","Sorority Row",2009
"4660","Deathstalker",1983
"4661","The Protector",2005
"4662","The Darjeeling Limited",2007
"4663","Blinded by the Light",2019
"4664","Anatomy of a Murder",1959
"4665","Making Love",1982
"4666","Sydney White",2007
"4667","Sliding Doors",1998
"4668","Big Night",1996
"4669","Glee: The 3D Concert Movie",2011
"4670","Extraordinary Measures",2010
"4671","Padmaavat",2018
"4672","Firewalker",1986
"4673","Breakin' All the Rules",2004
"4674","Moulin Rouge",1952
"4675","Back Roads",1981
"4676","Bloodsport",1988
"4677","Meet Dave",2008
"4678","Play Misty for Me",1971
"4679","Bananas",1971
"4680","Yankee Doodle Dandy",1942
"4681","Zelig",1983
"4682","Caddyshack II",1988
"4683","Tales from the Hood",1995
"4684","The Lords of Discipline",1983
"4685","3 Ninjas Kick Back",1994
"4686","Gunfight at the O.K. Corral",1957
"4687","Strictly Ballroom",1992
"4688","Up the Creek",1984
"4689","Dave Chappelle's Block Party",2005
"4690","Fifty Shades of Black",2016
"4691","Surviving Christmas",2004
"4692","Rock-A-Doodle",1991
"4693","Gone",2012
"4694","Far from Home: The Adventures of Yellow Dog",1995
