"","titles","years"
"4098","Say",2018
"4099","Maria's Tale",2018
"4100","Devil's Trail",2017
"4102","Antlers",2020
"4103","The Blair Witch Legacy Fan Film",2018
"4104","Üç Harfliler: Beddua",2018
"4105","Detention",2019
"4106","The Other Lamb",2019
"4107","Blood Craft",2019
"4109","Dark Trepidation 2",2019
"4111","Gwai mong",2017
"4115","1993",2017
"4118","Murdery Christmas",2018
"4119","Once Upon a Haunting",2016
"4120","Premika",2017
"4121","Prepper's Grove",2018
"4123","The Lease",2018
"4125","Alem-i Cin",2018
"4127","Metron",2017
"4128","Anagram",1991
"4129","Winterskin",2018
"4132","The Stalker of Lady Bird Lake Part IV: A Location Scouting Film",2017
"4133","See the Shark",2008
"4134","Arte Factum: Legends",2018
"4135","Old Man of the Rooks",2018
"4136","Arte Factum",2017
"4138","Alpha Wolf",2018
"4139","Slaughterhouse: House of Whores 2.5",2017
"4141","Pentagram",2019
"4142","Hungry Driver",2015
"4143","A Child's Voice",2018
"4147","Little Necro Red",2019
"4152","Huo zang chang qi an",1980
"4156","Karu",2018
"4158","Driven",2019
"4159","Histórias Estranhas",2017
"4160","Mystery Zone: soul Eating Hill",2017
"4162","Remember Redfield",2018
"4163","Friendsssss",2017
"4167","Cannibal Love",1982
"4168","Life Is Cheap",2016
"4169","The Parish",2019
"4170","Musclecar",2017
"4171","Killerhertz",2020
"4173","Sucked Down a Hole",2017
"4175","The Obsessed",2019
"4176","Exorcism at 60,000 Feet",2019
"4179","The Black Sheep",2017
"4180","Thriller",2018
"4181","Toei Presents HKT48 × 48 nin no eigakantoku tachi",2017
"4184","Torment",2017
"4185","The Golden Glove",2019
"4187","Spandana",2015
"4189","Princess: Voices from Hell",2017
"4190","It Comes",2020
"4191","Meathook Massacre 4",2018
"4194","Karpenter",2017
"4195","Trip Ubusan: The Lolas vs Zombies",2017
"4197","Disociation",2018
"4199","The Manson Family Massacre",2019
"4201","Evil online: Il Male in Diretta",2017
"4205","Gothic Harvest",2019
"4206","Yin yang you qing tian",1976
"4207","The last days of Earth",2017
"4211","A Spirit Calls",2018
"4213","Egestas",2015
"4219","Jaan Tu Hain Ke Nahin",2017
"4223","No Man's Land",2018
"4225","The Picture of Dorian Gray",2018
"4226","The Fare",2018
"4228","Pierdete entre los muertos",2018
"4229","Inter Star Wars 2. The Last Jehi",2017
"4230","Chhe: Six",2018
"4232","Khara d'ay",2016
"4233","Ravers",2018
"4235","Unhuman Nature",2018
"4238","The Offerings",2015
"4239","Love Immortal",2019
"4240","Disjoin",2017
"4243","Charlotte",2017
"4244","Horrific",2000
"4245","The Possessed",2001
"4246","I, Vampire",2000
"4247","Urban Evil",2000
"4248","Aura",2018
"4252","My School 9: The Reunion",2017
"4253","Jing Cheng 81 hao 2",2017
"4257","The Vampire King",2017
"4258","Zoo",2018
"4261","The Nights Before Christmas",2020
"4262","Loqueesha",2019
"4264","Sometimes Darkness Lurks in Plain Sight",2017
"4266","Mirada de cristal",2017
"4267","Jasper, le Voyage immobile",2017
"4268","Sumerika",2008
"4271","Samyuktha 2",2017
"4274","Tot oder Lebendig",2015
"4275","Hotel Inferno 3: The Castle of Screams",2020
"4276","Toxic Poisoning",2016
"4277","Art of the Dead",2019
"4278","Alive",2019
"4279","Lost in Apocalypse",2018
"4282","Straight Edge Kegger",2019
"4283","The Open House",2018
"4285","The Summerset Sisters",1981
"4287","Office #thebrightesthorrorfilm",2017
"4288","Jiu wan shi ba zhuan",1982
"4292","Aadamkhor",2018
"4293","Sedin bristi chilo",2014
"4294","Mantram",2017
"4295","Slumber Party Murders",2018
"4296","Dark Over Me",2019
"4298","The Legend of Halloween Jack",2018
"4299","Dark Ditties Presents 'Finders Keepers'",2018
"4300","New Miracle Fighters",1988
"4301","Burnt Offering",2018
"4303","Phantom",2018
"4305","Unnuyayuk",2017
"4306","50 Shades of Scarlett",2015
"4307","Do Unto Others",2016
"4308","Santa Claus: Serial Rapist",2016
"4309","Miserable Sinners",2018
"4311","Ouija Blood Ritual",2020
"4313","Coyotes Kill for Fun",2017
"4314","Circus of Death",2017
"4317","The Door",2017
"4318","The Victorian Hauntings",2017
"4319","Qarqacha: El Demonio del Incesto",2002
"4322","Rakshasi",2017
"4327","The Format",2020
"4329","Night Howl",2017
"4332","Kill Ben Lyk",2018
"4333","Clownsploitation",2018
"4335","Spirit of the Glass 2: The Hunted",2017
"4337","The Cropsey Incident",2017
"4338","Anthology of horror 7",2017
"4340","Scooby-Doo & Batman: The Brave and the Bold",2018
"4341","Xiemo sha",1977
"4345","Monsterland 2",2019
"4346","Zombie World 2",2018
"4351","Feed Me",2013
"4353","Ligaw: Based on a True Story",2016
"4354","Lars",2018
"4355","Mass Hysteria",2019
"4356","Sacrificial",2018
"4357","Derelicts",2017
"4358","Raakavedos 2",2017
"4361","Herbert West: Re-Animator",2017
"4370","Trickster",2018
"4371","Rokuroku",2017
"4372","Saint Maud",2019
"4376","Kakak",2015
"4378","Missed Take",2018
"4379","The Basement Man",2018
"4382","Infernum",2019
"4384","ShiversTV: the Supernatural",2017
"4386","Aterrados",2017
"4387","The Beaumonts",2018
"4388","Joel D.Wynkoop's The Wynkoop Tales",2017
"4390","The Human Chord",2021
"4391","Maniac Farmer",2018
"4392","Apocalyptic Horror",2017
"4393","The Evil Down the Street",2019
"4394","A Twist of Date",2017
"4395","Gôsuto sukuwaddo",2018
"4398","It Kills",2017
"4402","The Horror",2017
"4403","The Barge People",2018
"4404","Perímetro Cero",2017
"4405","How To Make A Film",2017
"4406","Tous les dieux du ciel",2018
"4408","Death Hair",2007
"4410","1BR",2019
"4412","Sangu Chakkaram",2017
"4415","Xpiation",2019
"4419","It: Fan film",2017
"4420","Arder",2017
"4423","Monster Pool: Seven Deadly Sins",2017
"4425","Jenseits des Spiegels",2018
"4427","F5 Teraphobia",2018
"4428","Fontane di Sangue",2010
"4430","The Boys of 2010",2017
"4432","Doomed Disaster",2015
"4433","Hoed to you",2012
"4434","The face next to you",2016
"4435","The Shackling",2018
"4436","Mandao of the Dead",2018
"4440","Strange Tales from Appalachia",2017
"4441","They Are Legion",2019
"4442","Prankz",2017
"4443","Moor-Monster 2",2017
"4445","The Exchange",2020
"4448","Loon",2017
"4450","Shao nu ling yi ri ji",2013
"4451","The Falling Prey",2014
"4454","Denbigh: Project",2018
"4455","The House Next Door",2020
"4456","Red Oedipal",2020
"4457","Solomon's Requiem",2004
"4458","Badder Ben: The Final Chapter",2017
"4459","24 Hour Psycho",1993
"4460","Mereka Yang Tak Terlihat",2017
"4461","Anxiety",2017
"4463","Til Death Do Us Part",2019
"4465","Scare Package",2019
"4467","The Red Hogaan",2017
"4469","Amalia",2018
"4470","Swamp Zombies 2",2018
"4473","Stone Boat Exhausted",2016
"4475","Ten: The Sacrifice",2019
"4478","The Mennonite of the Living Dead",2019
"4480","The Turning",2020
"4481","Iruttu Araiyil Murattu Kuthu",2018
"4482","The Witch hour: Curse of the ring",2017
"4483","Impossible Horror",2017
"4484","Save Me",2017
"4486","The Girl Shaman",2016
"4487","Fragmentary",2019
"4488","13 Graves",2019
"4490","Ghost of the Golden Groves",2019
"4491","Keluarga Tak Kasat Mata",2017
"4492","Party Hard Die Young",2018
"4493","In Seclusion Another Bigfoot Story",2018
"4498","Grimmwood",2018
"4499","Meat Butcher Baby 2",2017
"4504","Geri döndü",2017
"4506","Everything Is Terrible! Presents: The Great Satan",2017
"4507","Halloween Pussy Trap Kill! Kill!",2017
"4508","Xangadix Lives!",2017
"4510","51 Nevada",2018
"4515","Nora",2018
"4518","Yanka y el espíritu del volcán",2018
"4520","Gasing Tengkorak",2017
"4522","Guai tan dian ying: Shi hai zhi lu",2014
"4523","Reiteki Bolshevik",2018
"4527","Adrishya",2017
"4528","The Drone",2019
"4529","14 Cameras",2018
"4530","Dark Web",2017
"4531","Invoking 4",2017
"4534","Gone",2015
"4535","Gölge",2017
"4536","The Gallows Act II",2019
"4537","Sex Madness Revealed",2018
"4539","After School Horror 2",2017
"4540","S.O.H.N.: The Rise of Achak",2020
"4541","Things 4",2017
"4542","The House Next Door",2017
"4543","Seung joi nei jor yau",2017
"4545","Sunny Child",2019
"4546","Gualicho",2018
"4547","What Doesn't Kill Us",2019
"4548","The Debutantes",2017
"4550","The Smiler",2018
"4551","In Fabric",2018
"4553","Dead Creek",2017
"4555","Little Monster",2018
"4557","The Dawn",2019
"4560","Meu Bpeun Phee Sing",1986
"4561","Mnusy hmapa",1987
"4562","Killers Within",2018
"4563","One Night in October",2017
"4564","The Devourer",2017
"4568","Nekrotronic",2018
"4570","Weevil",2018
"4571","Her Name Was Christa",2020
"4572","Our Bloody Hallows Eve",2017
"4573","Blood Orange",2017
"4574","The curse: beginning",2017
"4575","The curse: Beggining",2017
"4576","John in the Woods",2019
"4577","One Remains",2019
"4578","Boobs, Bunz & Bawdiness Vol 2",2017
"4579","Cry of the Magpie",2018
"4580","The Last Call",2017
"4581","Snapshot",2013
"4582","Fright Fighters",2013
"4583","Doll Cemetery",2019
"4584","KFC",2012
"4585","Bandhanaya",2017
"4586","The Dawn of Zombie Apocalypse",2018
"4589","Armenian Haunting",2018
"4590","For We Are Many",2019
"4592","Samyuktha",1988
"4593","Fan",2017
"4594","Hellion a Horror Anthology",2019
"4595","Like.Share.Follow.",2017
"4596","Revelation",2017
"4598","Scream Dreams 3",2013
"4599","The House that the Devil Built",2017
"4600","Chameleon Shadow",2017
"4604","Ojos de madera",2017
"4606","Look Close",2017
"4610","Attack of the Tattie-Bogle",2017
"4614","Ryde or Die",2018
"4615","The Invisible Man",2018
"4616","Jiu ge yu gui ji",1980
"4617","Pig",2018
"4618","Hantu Gunung Kawi",2017
"4620","Nightfall",2017
"4621","Camp Apparition",2018
"4625","The Carmilla Movie",2017
"4626","Brama",2017
"4628","Sunkesari",2018
"4630","The Chicken Party",2018
"4632","Revenge",2019
"4634","The Ghost of Hollow Hills",2017
"4636","A Suíte Epifânica de Luiza",2017
"4637","Jake",2017
"4638","Exorcism",2017
"4639","Wieza. Jasny dzien",2017
"4640","Vacaciones de terror (la reunion)",2018
"4642","Séquelles",2014
"4643","Hablar con los Muertos",2017
"4644","Nanu Ki Jaanu",2018
"4647","Orchard Beach",2019
"4648","Kurt Josef Wagle og mordmysteriet på Hurtigruta",2017
"4649","Next Nuvve",2017
"4651","Ghosts Behind the Screen",2017
"4654","The road back",2017
"4655","The Unholy Disciple",2018
"4657","House of the Gorgon",2019
"4658","Amalanhig: The Vampire Chronicles",2017
"4659","Shiver",2018
"4661","Tokyo Vampire Hotel",2017
"4665","Curse of the Scarecrow",2018
"4666","Adrenaline Rush",2020
"4671","Blood Quantum",2019
"4673","Aks",2018
"4674","Steelmanville Road",2017
"4675","The Lost Footage of Leah Sullivan",2018
"4677","Something Crashed in the Woods",2019
"4678","FANTÔME: The Haunting of Brentwood Wine Bistro",2017
"4679","Little Monsters",2019
"4680","The Shed",2017
"4681","Sunset Society",2018
"4682","Eyes Don't Lie screener",2017
"4683","The Banished",2019
"4685","Fatal Premonitions",2017
"4688","Scary Stories 2018",2018
"4690","Anthology of Horror 6",2017
"4692","Miss Yo Face",2017
"4693","The 27 Club",2019
"4694","Resist!",2016
"4695","The Theta Girl",2017
"4696","Trailersploitation",2018
"4697","Zomba di mare",2014
"4701","Ouija House",2018
"4703","Szamota's Mistress",2017
"4705","IS-22",2018
"4708","Return of the Scarecrow",2017
"4709","The Sandman",2017
"4711","Holmewood",2010
"4712","Shen Ye Pai Dui",2017
"4713","Locked",2018
"4716","Tales of Frankenstein",2018
"4717","Baby Monitor",2019
"4719","Strike, Dear Mistress, and Cure His Heart",2018
"4720","A.Z.A.B",2018
"4721","Slumber Party Slaughter Party",2016
"4724","Reipu zonbi gaiden: Hâdokoa obu za deddo",2017
"4725","Blood Bags",2018
"4726","Notte nuda",2018
"4728","Night Stalkers: Paranormal Investigators",2017
"4729","Gondoruwo",1981
"4730","The Curse of Lilith Ratchet",2018
"4734","Jasper",2017
"4737","Is That You?",2018
"4739","Dark Night",2019
"4741","Uttara: El mite",2017
"4742","Head Count",2018
"4744","Nightmare Cinema",2018
"4747","The Lodge",2019
"4748","The Woods",2018
"4749","Slasher Night",2017
"4750","Scars of Xavier",2017
"4751","Night Out",2018
"4754","The Horrific Evil Monsters",2020
"4756","The Final Exit",2017
"4759","Surveilled",2020
"4760","Ruqyah: The Exorcism",2017
"4762","Full Circle: A Documentary",2020
"4765","Remote Viewing",2018
"4767","Hex",2017
"4768","Hontô wa eroi Nippon no ura-denki: Awa-hime onmyôji",2012
"4770","Praying Mantis",2017
"4771","For Jennifer",2018
"4772","How to Survive the Knight",2016
"4773","Pay to Play",2017
"4774","In Search of the Exile",2016
"4775","The Dead Bodies in #223",2017
"4776","Pari",2018
"4779","The Resurrection of H.P. Lovecraft",2015
"4780","Polterghost",2018
"4781","Whispers in the Basement of Darkness",2020
"4782","Days of the Iguanas",2013
"4783","Ex from Hell",2017
"4784","Tape 13th: Insensate",2017
"4791","8: A South African Horror Story",2019
"4792","Kakaka Aabathin Ariguri",2017
"4794","Vettai Karuppar Ayya",2017
"4796","Killer Kate!",2018
"4797","Inkblot",2017
"4798","Dead Tongues",2016
"4799","30 Miles from Nowhere",2018
"4800","Those Who Deserve to Die",2019
"4803","Hypnagogia",2017
"4804","Devil's Tree: Rooted Evil",2018
"4805","The Silence",2019
"4806","Kiss & Spell",2017
"4807","Alone in the Woods",2018
"4809","Gorehound",2020
"4810","Confusion 3: Trials of the Gods",2018
"4812","A Serial Killer's Guide to Life",2019
"4817","One Night in Taiwan",2017
"4818","Danse Macabre",2017
"4819","The Haunted House",2018
"4820","Creeps 2",2018
"4821","Dis",2018
"4822","Chad's Dental Nightmare",2017
"4823","Ghost Box",2018
"4825","Assimilation",2018
"4826","And Then There Were None 2017",2017
"4828","Lebuhraya Ke Neraka",2017
"4829","Lonely Hearts",2019
"4830","The Ones That Stay Behind",2017
"4831","Jagged Mind",2017
"4832","Alvina: Thunder & Lightning",2013
"4834","Dark Shade Creek 3: Trail to Hell",2017
"4835","Dream Man",2018
"4836","There's No Such Thing as Zombies",2018
"4837","Bronx Bigfoot",2016
"4838","Snip Snap Cafe': Made in China",2016
"4839","Snip Snap Cafe': 5 Stories for 5 Directors",2006
"4840","Click Bait",2007
"4841","Platypossum",2017
"4843","FrankenThug",2017
"4844","Metempsychosis",2008
"4845","Field of Screams",2007
"4846","I'm Dreaming of a White Doomsday",2017
"4847","AQUASLASH",2019
"4849","Restricted Area: Baron Palace",2016
"4851","Novice",2016
"4853","Hell Is Where the Home Is",2018
"4856","As Núpcias de Drácula",2018
"4858","Cool Cat Kids Superhero",2018
"4859","KIll Room",2017
"4861","Hacked Horror Film Massacre",2017
"4863","Nun's Deadly Confession",2019
"4864","Violets",2018
"4866","The Honeymoon Phase",2019
"4867","Anando Brahma",2017
"4868","The Devil Made Me Do It",1974
"4869","Loi Nguyen Gia Toc",2017
"4870","Demon",2017
"4871","Bad Monsters",2018
"4872","The Absence of Light",2017
"4873","Wol-Ha: Very Bad Moon Rising",2017
"4874","The Unseen",2017
"4876","#Followme",2019
"4880","The Invited",2017
"4881","Schlock-O-Rama",2018
"4883","Feed the Reapers",2018
"4886","Charlie: Prisoner of Darkness",2018
"4887","Ishq Ke Rang",2017
"4888","The Demon Monster from Outer Space",2005
"4889","Guerrilla Blood",2017
"4890","La Marca del Demonio",2020
"4892","Deadcon",2019
"4893","Eat Brains Love",2019
"4895","Book of Monsters",2018
"4898","Chyornaya voda",2017
"4902","Wrong Way",2015
"4903","Moopet Pastor",2017
"4907","The Great Altar",2018
"4908","Monkey Farm",2017
"4909","Escape the Dark",2017
"4912","The Antithesis",2018
"4914","Siccin 4",2017
"4918","S.K.B.",2019
"4921","Better Off Zed",2018
"4922","Haunted Forest",2017
"4925","Forest of Paranormal",2020
"4926","Strasek, der Vampir",1983
"4927","Ramekin",2018
"4928","Fortuna Lake",2019
"4929","Weekend Nightmare",2017
"4931","Artik",2019
"4932","Remnants",2013
"4933","Vengeance Douloureuse 2: La colère ne meurt jamais",2013
"4934","Vengeance Douloureuse",2016
"4935","Chumba Wumba",2005
"4936","Ngein pak phi",1981
"4937","Insecta",2016
"4938","Accessories",2017
"4939","Papa",2017
"4940","Pathala Mohini",1965
"4941","Polterheist",2018
"4942","The Necromancer",2018
"4943","Necronomicon Hunter",2018
"4946","Prioni II",2018
"4947","Living in a safe neighborhood",2018
"4949","Boo!",2018
"4950","The Last Ones",2012
"4951","Puen Tee Raluek",2017
"4954","Pete",2017
"4959","El lado oscuro",2004
"4961","All You Can Eat Buddha",2017
"4962","The Vision",1997
"4963","Beyond the Trees We Die",2017
"4964","One Way Road",2014
"4966","Blood Woods",2017
"4967","Katharsis",2018
"4968","Diarios de Viaje",2016
"4971","Lanet: Ervah Cinleri",2017
"4972","My Final Girl: Black Women in American Horror",2016
"4973","Ever After",2018
"4974","Ren tou she",1983
"4975","Worried",2017
"4976","Menantico Blues",2019
"4977","Wake Up",2019
"4978","Förgät mig ej",2018
"4981","Wretch",2018
"4982","Fábulas de almas perdidas",2016
"4983","Drawing Dead",2018
"4985","Necro-Mancing Dennis",2018
"4986","Possession Project X",2017
"4988","Torihada: Gekijouban 2",2014
"4992","Catalogue Vol.6",2017
"4993","Heilstätten",2018
"4996","Shook",2020
"5000","Bloopers Ambience",2017
"5001","Ghost",1998
"5002","Blood Fest",2018
"5004","The Preachers House",2018
"5009","Amygdala Warrior",2018
"5011","The Red Dream",2017
"5012","Werewolf",2018
"5013","Satanic Meat Cleaver Massacre",2017
"5014","The Doxey Boggart",2017
"5015","The Garden Grounds",2017
"5017","Real Cases of Shadow People The Sarah McCormick Story",2019
"5018","Halloween Tales",2017
"5023","Lifechanger",2018
"5024","Tide",2017
"5027","Blood Pageant",2020
"5029","Blackmail",2017
"5032","Legend of Demoniac",2018
"5038","Brimstone Saint",2020
"5039","Menagerie",2018
"5041","Sasquatch",2017
"5042","Jolted 2",2018
"5044","Night Zero",2018
"5046","Halloween: The Return of Laurie Strode",2017
"5048","Batman: Gotham by Gaslight",2018
"5050","Acid Pit Stop",2019
"5051","Madness Descending",2018
"5055","The Mermaid: Lake of the Dead",2018
"5056","Things Fall Apart",2017
"5058","Petak Umpet Minako",2017
"5059","The Tickler Horror Film",2016
"5060","Thirst for Blood",1993
"5061","Mythily Veendum Varunnu",2017
"5063","Paranoia Tapes 2: Press Play",2018
"5066","David Kannada Film",2018
"5067","Blood Myth",2019
"5068","No dormirás",2018
"5071","The Creeper",1995
"5074","Silent Terror",2018
"5075","Demon Protocol",2018
"5077","The First Date",2017
"5079","Misumisô",2018
"5080","Clown Motel Massacre",2018
"5081","Vlogworthy",2017
"5082","Net I Die",2017
"5083","Kataka",2017
"5084","Homemade Redux",2011
"5085","Horror Night",2017
"5086","Sa Sasucha",2010
"5087","Tales from the Crypticon: Midnight Madness: Blood, Bullets, Bombs, Babes, and Badass",2015
"5089","The Rindhouse Book of Death and Life",2017
"5090","Bloodslinger",2020
"5093","Kitty Baby",2017
"5094","Angel Horror Film",2017
"5095","Headshots",2018
"5096","12:06 Rumah Kucing",2017
"5097","Psikopat",2005
"5098","Songs in the Sun",2017
"5099","Grey Zone",2018
"5102","Home is Hell",2016
"5103","The Dead Girlfriend",2017
"5104","Scary Night Out",2017
"5106","Forget Me Not",2010
"5107","Theta",2019
"5110","Josephine's Demon",2017
"5111","Eyeless Jack",2018
"5112","Against the Night",2017
"5115","Meet the Grimswalls",2013
"5116","Razing Sera",2017
"5117","Trashsploitation",2018
"5119","The Elf",2017
"5124","The Clown Movie",2020
"5128","The Underlords",2018
"5131","The Demonologist",2019
"5136","Bonehill Road",2017
"5138","Triggered",2019
"5140","Ghost in the Graveyard",2019
"5141","Summer Palace",2000
"5142","Let Me In",2017
"5144","Jinrô gêmu: Maddo rando",2018
"5146","1 Chisper",2015
"5147","Fauna",2020
"5148","Baby Face",2017
"5149","Black Mamba",2019
"5154","Lowriders vs Zombies from Space",2018
"5160","Die in One Day",2018
"5162","Reapers",2017
"5164","Punk Fu Zombie",2017
"5166","Synthetic Void",2017
"5167","M.I.A. A Greater Evil",2018
"5168","Final Cutz",2019
"5171","Chosen Night",2019
"5172","The Piece Maker",1986
"5174","Hollow Scream",2018
"5178","Venom 2",2020
"5179","Johnny in Monsterland",1990
"5180","The Final Scream",2019
"5184","Chickens Blood",2019
"5186","Darkside Stories",2017
"5187","Sen zwany zyciem",2021
"5189","Fiends on the Run",2017
"5190","Bad Apples",2018
"5191","Snow Doesn't Melt Forever",2009
"5192","Restricted Area",2019
"5194","RokSaw",2018
"5197","Devil's Night: Dawn of the Nain Rouge",2020
"5198","Five Nights at Freddy's: Forgotten Memories",2017
"5199","Adagio",2002
"5200","In un giorno la fine",2017
"5201","Fino all'Inferno",2018
"5203","Azrael",2017
"5204","The Black Wraith",2017
"5205","Media Studies",2017
"5207","Elm's Creek",2018
"5209","And Then It Goes Dark",2019
"5211","Meathook Massacre 3: First Hunt",2017
"5213","Pengabdi Setan",2017
"5214","Jailangkung",2017
"5216","Ang pagsanib kay Leah Dela Cruz",2017
"5218","Five Nights at Freddy's: The Fan Movie",2017
"5219","Lust of the Vampire Girls",2017
"5220","What Keeps You Alive",2018
"5221","Pretham Undu Sookshikkuka",2017
"5222","Nightmare Vacation",2017
"5223","Hellriser",2017
"5224","Devil's Detour",2018
"5226","Dead Head",2017
"5228","The Decayed",2017
"5229","The Conjuring: The Devil Made Me Do It",2020
"5230","The Houses October Built 2",2017
"5231","Hospital",2017
"5236","E.V.P.",2017
"5237","Fazbear's Fright: The Fan Film",2017
"5238","Berlin: Part 2",2016
"5240","Where Are the Residents of Rainsford",2009
"5241","Halloween II",2010
"5244","Spook",2017
"5246","Suite 313",2017
"5247","Contrite",2016
"5248","Blood Tulips",2019
"5251","Grindsploitation 4: Meltsploitation",2018
"5252","Munafik 2",2018
"5253","Kasane",2018
"5254","Hunter's Weekend",2018
"5257","Freedom",2010
"5258","Sammy",2018
"5259","The Carver",2017
"5260","Blood of the Mummy",2019
"5261","The Kingdom of Var",2019
"5263","Hazel: The Witch",2005
"5265","Flesh Blanket",2018
"5266","Float Trip",2020
"5268","Talon Falls",2017
"5270","The Waiting",2020
"5271","Jang-san-beom",2017
"5272","Angel",2018
"5273","The Cleaning Lady",2018
"5274","Jasper",2020
"5275","It Hungers",2019
"5276","Blue Turquoise",2016
"5277","Strange Events",2017
"5278","Velvet Buzzsaw",2019
"5280","Gilda Vomit",2018
"5281","Transformed",2017
"5282","Bayama Irukku",2017
"5283","Balloon",2017
"5284","Amal",2017
"5287","American Nightmares",2018
"5289","Jackula",2000
"5290","Parasitic Twin",2017
"5292","The Five in Merseyside",2018
"5293","Dangerous Stories",1988
"5294","Horror, Madness & Mayhem Vol 1 Snuff Party",2017
"5295","Le manoir",2017
"5296","Scream for Christmas",2000
"5299","Vampire Clay",2017
"5301","POV: Point of view",2017
"5302","Marrok",2018
"5303","Compulsión",2017
"5304","The Resellers Movie",2019
"5305","Mary: The Untold Story",2017
"5309","The Acid Sorcerer",2017
"5311","Animal Kingdom",2017
"5312","McBetter",2018
"5313","Phi hua khaad",1980
"5314","127 B",2017
"5315","Lowlife",2017
"5317","Cherry Bomb",2018
"5318","The Final Girls",2018
"5319","Sengatan Kobra",1986
"5322","HOUSED: The Feature",2017
"5324","Bai yun qiao",2016
"5325","Happy Birth Death",2016
"5326","Entrenchment",2018
"5327","Philophobia: or the Fear of Falling in Love",2019
"5329","Hengen Taima Yakou Karura Mau! Nara Onryou Emaki",1989
"5332","Coco",2017
"5334","The Plague 2: Biohazard Blood",2017
"5337","Joyurei",2014
"5338","Christmas Presence",2018
"5345","Curse of the Nun",2019
"5348","Home Stay",2018
"5349","Phantom of the Opera at the London Coliseum",2017
"5350","The Darkest",2019
"5352","Snake Outta Compton",2018
"5354","Joel",2018
"5356","The Amityville Murders",2018
"5357","Truly, Madly",2019
"5358","Lost Souls",2019
"5359","Not All Men",2017
"5360","Clickbait",2019
"5361","Mei Mai",2017
"5362","Jaget",2017
"5363","Angels of Brick Lane: Behind the Scenes",2016
"5365","Mayday",2019
"5366","Wasser des Zerfalls",2009
"5367","Blood of Drago",2019
"5368","The Carrier",2017
"5370","Novyy film pro mumiyu",2017
"5371","Deep Murder",2018
"5372","Revenge of the Dead",2018
"5374","Nefrin",2017
"5376","Cherrypicker",2020
"5377","Hex",2019
"5378","The Nightmare Gallery",2019
"5380","Black Market",2017
"5383","Black Site",2018
"5385","Jinrô gêmu: Ravâzu",2018
"5386","Do You Believe?",2017
"5387","The Outer Wild",2018
"5389","1921",2018
"5390","Bloody Drama",2017
"5391","Enmity",2017
"5392","The Cleansing",2019
"5393","Yuan líng sùshè zhi Ren ou laoshi",2017
"5396","Call TV",2017
"5398","Night Kill",2016
"5399","Strawberry Flavored Plastic",2019
"5401","The Murderous Rampage of Malachi Stitch",2011
"5403","Gekijouban Shishuugoku: Ki no hen",2017
"5405","Revenge is Best Served",2017
"5406","Gharasarpa",2018
"5407","Lechmi",2017
"5408","The Night Sitter",2018
"5409","Dukun ilmu hitam",1981
"5412","Creepshow 3",2001
"5413","Feral",2018
"5414","Saaya",2017
"5418","Prioni",2017
"5419","Trilogy of Bloody Guts",2015
"5422","Main Street Meats",2017
"5424","Re HaiVaan",2018
"5425","The Dolls",2017
"5429","Lilith",2018
"5431","The God Inside My Ear",2017
"5433","Sinsiran: Yasak ask",2017
"5437","Chandi",2013
"5438","Susu",2018
"5442","The Midnight Matinee",2017
"5445","Suburban Coffin",2018
"5446","Complitation of Horror",2017
"5450","Signal Lost: Dark Days",2016
"5454","High Voltage",2018
"5455","Sangili Bungili Kadhava Thorae",2017
"5456","Danau Hitam",2014
"5457","Barracks",2015
"5460","Dark House",2017
"5462","Miss Murders",2018
"5465","Murder on Marburg",2016
"5468","Pourquoi Nous!",2012
"5469","Itsy Bitsy",2019
"5470","Cockleheart",2016
"5475","The Ferryman",2018
"5476","Intlo Dayyam Nakemi Bhayam",2016
"5477","Project 6",2017
"5480","White Chamber",2018
"5481","Surprise",2018
"5483","Theater of Horror",2018
"5484","Fuck You Immortality",2019
"5485","The Bringer of Light",2013
"5486","The Follower",2017
"5491","Dear Death",2014
"5493","Deepest Fear",2018
"5494","The House on the Witchpit",2016
"5496","Hurt",2018
"5500","Sloan",2017
"5502","Slender the Arrival",2018
"5503","Dark Ditties Presents 'Mrs Wiltshire'",2018
"5505","Doorways",2016
"5508","Cuentos De Camino",2017
"5511","Skinford: Chapter Two",2018
"5512","The Nefarious Consortium",2018
"5515","The Plan",2017
"5516","James Jones and the Haunted Christmas",2018
"5518","Han yue ku deng",1975
"5520","Don't Run",2019
"5527","Corpse Prison: Part Two",2017
"5528","Corpse Prison: Part One",2017
"5530","Kong bu li fa dian",2017
"5531","Frightening Embroidery Shoes",2017
"5532","The Appearance",2018
"5534","Devil's Acid",2018
"5535","Elizabeth Harvest",2018
"5536","Funhouse",2019
"5537","Jonoun",2015
"5538","Abduction 2: Revenge of the Hive Queen",2018
"5540","Cult of the Shadow People",2017
"5547","Lost Aloud",2017
"5550","Fat Tuesday",2018
"5552","Surrealistic Nightmares: An In-depth Look at Walloon Horror Cinema",2020
"5555","The Dark Within",2019
"5556","Don't Leave Home",2018
"5558","Monster",2018
"5559","City of Angels",2017
"5561","The Horror at Gallery Kay",2018
"5562","Nomansland",2017
"5564","Horror Week",2015
"5565","Casa de sudor y lágrimas",2018
"5566","C.L.E.A.N.",2020
"5567","Another Comic Ruse: Motel Sick",2017
"5568","H1Z1: A New Beginning",2017
"5570","It Knows",2018
"5572","The Dark",2018
"5575","El habitante",2017
"5577","Amityville: Evil Never Dies",2017
