"","titles","years"
"6182","Chelovek v shtatskom",1973
"6183","Chelovek ne sdayotsya",1961
"6184","Chasy ostanovilis v polnoch",1959
"6185","Yeojajeong shindae",1985
"6186","Deserter",2002
"6187","Panmunjeom milyuname jakjeon",1978
"6188","Panmunjeom doggisalin",1976
"6189","Byeongsaneun jukeoseo malhanda",1966
"6190","Ankara casusu Çiçero",1951
"6191","Allaha ismarladik",1951
"6192","Neprimirimite",1964
"6193","Meçhul kahramanlar",1958
"6194","Land and Live in the Jungle",1944
"6195","Kannathil Muthamittal",2002
"6196","Henker - Der Tod hat ein Gesicht",2002
"6197","Gwishinjabneun haebyeong",1966
"6198","First Kill",2001
"6199","Escape from Taliban",2003
"6200","Dôran",1980
"6201","Doroga k zvyozdam",1943
"6202","El centauro Pancho Villa",1967
"6203","Bôrô no kesshitai",1943
"6204","Bez vesti propavshiy",1957
"6205","Bereg spaseniya",1990
"6206","Batka",1971
"6207","Atesten gömlek",1950
"6208","Arirang ah!",1978
"6209","49je",1975
"6210","22 iyunya, rovno v 4 chasa",1992
"6211","The Winter Warrior",2003
"6212","The Tramp and the Dictator",2002
"6213","Okhota na Edinoroga",1989
"6214","Missing Brendan",2003
"6215","La marcha de Zacatecas",1969
"6216","Malenkiy chelovek v bolshoy voyne",1989
"6217","Jirisanui seongnan toggideul",1988
"6218","War and Peace",2002
"6219","Fato - Ya istiklal ya ölüm",1949
"6220","Barbaros Hayrettin Pasa",1951
"6221","Arab",1989
"6222","Yun Bong-kil wisa",1947
"6223","Yu Gwan-sun",1966
"6224","Yu Gwan-sun",1959
"6225","Yu Gwan-sun",1948
"6226","Yamashita: The Tiger's Treasure",2001
"6227","Seobu jeonseon",1950
"6228","Samil hyeokmyeonggi",1947
"6229","Olangkaeui baljajwi",1951
"6230","Noga",1991
"6231","Namja ilsaeng",1965
"6232","Moje mordeh",2001
"6233","Komandirat na otryada",1959
"6234","Jeongbokja",1963
"6235","Insa yasu",1981
"6236","Gruz 300",1990
"6237","Gohyangui nolae",1954
"6238","Areumdawotdeon Seoul",1950
"6239","Yeolo",1968
"6240","YMS-504 subyeong",1963
"6241","War Photographer",2001
"6242","Voyna",2002
"6243","Star of Jaipur",1998
"6244","Saligolui shinhwa",1967
"6245","Salangwa jugeumui meali",1991
"6246","Salaitneun geunalgaji",1962
"6247","Ningen gyorai shutsugekisu",1956
"6248","Naengwa yeol",1967
"6249","Mugunghwaggoti pieotseubnida",1995
"6250","La ley del monte",1976
"6251","Die letzte Nacht",1949
"6252","Istiklal madalyasi",1948
"6253","Hayeon ggamagwi",1967
"6254","Eollugmunwiui sanai",1967
"6255","Changgonge sanda",1968
"6256","7inui yeopolo",1965
"6257","Zapata - El sueño del héroe",2004
"6258","Utomlennoe solntse",1988
"6259","The Tulse Luper Suitcases, Part 1: The Moab Story",2003
"6260","The Secret Glory",2001
"6261","Mutthina Haara",1990
"6262","Mulbok",1986
"6263","Imya",1988
"6264","Deulgughwaneun pietneunde",1974
"6265","Ballada o kommisare",1967
"6266","1950nyeon 4shi",1972
"6267","Vernymi ostanemsya",1989
"6268","The Siege and Fall of the Alamo",1914
"6269","Second Chance",1950
"6270","Praznik na nadezhdata",1963
"6271","Onüç kahraman",1945
"6272","Hamlet: Prince of Denmark",1989
"6273","Duga mracna noc",2004
"6274","The Buffalo War",2001
"6275","Battleship Texas: The Lone Star Ship",2001
"6276","Tunel",2000
"6277","Teuggong woinbudae",1973
"6278","Shimpan",1968
"6279","Seongnan haebyeong gyeolsadae",1971
"6280","Pozo de zorro",1999
"6281","Mykoin PH 510",1963
"6282","Kibris sehitleri",1959
"6283","Istiklal ugrunda",1954
"6284","Hanyang geondal",1970
"6285","Göklerdeki sevgili",1966
"6286","Gyeolsadae jagjeon",1969
"6287","A Flame to the Phoenix",1983
"6288","Fight to the Death",1983
"6289","L'empire du milieu du sud",2002
"6290","Daughter from Danang",2002
"6291","Ziri",2001
"6292","To Kill a King",2003
"6293","The Conscientious Objector",2004
"6294","Bir millet uyaniyor",1932
"6295","Bien lua",1965
"6296","Akce Kalimantan",1962
"6297","Saulabi",2002
"6298","Ege kahramanlari",1951
"6299","Ankara postasi",1928
"6300","Yongsaneun sala itda",1965
"6301","The War Effort",2003
"6302","Pereprava",1988
"6303","Oglasheniyu ne podlezhit",1987
"6304","The Tornado",1992
"6305","Canon Cheong-jin gongjak",1977
"6306","5inui haebyeong",1961
"6307","The Return of Rusty",1946
"6308","Mananabas",2001
"6309","124 gunbudae",1970
"6310","Zero faita dai kûsen",1966
"6311","Wohin die Züge fahren",1949
"6312","Puleun ossomae",1991
"6313","Price for Peace",2002
"6314","Nambugun",1990
"6315","The Homefront",1985
"6316","Le fils de Tarass Boulba",1964
"6317","Në emër të lirisë",1987
"6318","Kaj Munk",1945
"6319","Sinegoriya",1946
"6320","Shanghai Huoxian Hou",1938
"6321","Peta zaseda",1968
"6322","Midnight Days",2001
"6323","Vendimi",1985
"6324","Nata e parë e lirisë",1984
"6325","Gurët e shtëpisë sime",1983
"6326","Vieques... un largometraje",2000
"6327","Tokë e përgjakur",1976
"6328","Tingujt e luftës",1976
"6329","Radiostacioni",1979
"6330","Operacioni Zjarri",1973
"6331","Në fillim të verës",1975
"6332","Njësiti guerril",1969
"6333","Ndërgjegjja",1972
"6334","Liri a vdekje",1979
"6335","Ilegalët",1976
"6336","Gunat permbi tela",1977
"6337","Dollia e dasmës sime",1978
"6338","The Last Winter",1976
"6339","Chiec chia khoa vang",2001
"6340","L'autre monde",2001
"6341","14 tula, songkram prachachon",2001
"6342","Valentín de la Sierra",1968
"6343","Slawna jak Sarajewo",1988
"6344","Rikugun Nakano gakkô: Kaisen zen'ya",1968
"6345","Prazdnik",2001
"6346","Niitakayama nobore",1968
"6347","Future War 198X",1982
"6348","Englandsfarere",1946
"6349","Eagle Commandos",1967
"6350","Debatik",1961
"6351","Combat Killers",1968
"6352","El caudillo",1968
"6353","Battle Rats",1989
"6354","Motevalede mahe mehr",2000
"6355","Ankara ekspresi",1970
"6356","Zarevo nad Drava",1974
"6357","Yusuf ile Züleyha",1968
"6358","Watan Se Door",1968
"6359","Tange ejdeha",1968
"6360","Serangan fajar",1981
"6361","My Father, Rua Alguem 5555",2003
"6362","Kubi",1968
"6363","Guerreros",2002
"6364","Ah, yokaren",1968
"6365","Ah kaiten tokubetsu kogetikai",1968
"6366","Âh himeyuri no tô",1968
"6367","O xenos tis nyhtas",1960
"6368","Markova: Comfort Gay",2000
"6369","Germaniki peripolos stin Kriti",1949
"6370","I genia ton iroon",1969
"6371","In the Bosom of the Enemy",2001
"6372","Embun",2002
"6373","Monsieur Batignole",2002
"6374","Çanakkale aslanlari",1965
"6375","El guerrillero del norte",1983
"6376","Stopy na Sitne",1969
"6377","Comanche",2000
"6378","Gunki hatameku motoni",1972
"6379","Ton kairo ton Ellinon",1981
"6380","I teleftaia anoixi",1972
"6381","Souliotes",1972
"6382","Nasser 56",1996
"6383","Casus",1917
"6384","Oi polemistai tis eirinis",1973
"6385","Ores agapis, ores polemou",1970
"6386","Lyudi 1941 goda",2001
"6387","Iluminados por el fuego",2005
"6388","La Coyota",1987
"6389","Boissière",1937
"6390","The Year That Trembled",2002
"6391","Priliv na nezhnost",1983
"6392","Naga Bonar",1987
"6393","Finland i krig og fred",1940
"6394","Straight Into Darkness",2004
"6395","Genkai-nada",1976
"6396","Zorstoki svitanki",1966
"6397","I zoi mou anikei se sena",1965
"6398","Yorgun savasci",1979
"6399","Savaitgalis pragare",1987
"6400","Living Afterwards: Words of Women",2001
"6401","El tigre de Santa Julia",1974
"6402","They Speak of Hope: The Church in El Salvador",1986
"6403","O teleftaios aihmalotos",1970
"6404","Riben guizi",2001
"6405","Operatsia 'Vunderlandi'",1989
"6406","Brod",1987
"6407","Deathwatch",2002
"6408","Het vertrek van de laatste Duitsers",1919
"6409","Het slagveld bij de Ijzer",1919
"6410","September 1939",1961
"6411","Quatre mains",1987
"6412","Mlijecni put",2000
"6413","Fighting Americans",1944
"6414","Democracy",1918
"6415","Effroyables jardins",2003
"6416","Panje dar khak",1997
"6417","Suchwiin bulmyeong",2001
"6418","V avguste 44-go",2001
"6419","Oflag 64",2001
"6420","Netto Perde Sua Alma",2001
"6421","Young remained forever (I'll be back)",1981
"6422","Children of the Flag",2002
"6423","Wielka droga",1946
"6424","El vals sin fin",1972
"6425","Mi caballo prieto rebelde",1967
"6426","Lucio Vázquez",1968
"6427","Lauro Puñales",1969
"6428","Kvarkvare",1978
"6429","Los hermanos del viento",1977
"6430","La guerre d'Algérie",1972
"6431","Death Raiders",1984
"6432","La casta divina",1977
"6433","The Undefeated",2000
"6434","Mrtvi ubijaju - Anatomija bola 2",2001
"6435","Men of Bronze",1977
"6436","En dansk F.N.-Indsats",1965
"6437","Da freden kom til Danmark",1945
"6438","Caballo prieto azabache",1968
"6439","Bir Millet Uyaniyor",1966
"6440","Tsinaparta mitsa",1979
"6441","Ambavi apkhazi chabukisa",1977
"6442","Jung (War) in the Land of the Mujaheddin",2001
"6443","I Shall Never Forget",1969
"6444","Los hermanos Muerte",1964
"6445","Gebürtig",2002
"6446","Amagleba",1976
"6447","Final Score",1986
"6448","Fato - Ya istiklal ya ölüm",1969
"6449","Rainy Day Woman",1970
"6450","María Pistolas",1963
"6451","El corrido de María Pistolas",1964
"6452","Los bandidos de Río Frío",1938
"6453","A Soldier and a Man",1916
"6454","Düsman yollari kesti",1959
"6455","Paying the Price: Killing the Children of Iraq",2000
"6456","Öldürmek hakkimdir",1968
"6457","La trinchera",1969
"6458","Celestial Body",2000
"6459","The Lost Children of Berlin",1997
"6460","En la tormenta",1982
"6461","Aslan Bey",1968
"6462","L'armée belge en campagne (1914-1918)",1919
"6463","La tórtola del Ajusco",1962
"6464","As Far as My Feet Will Carry Me",2001
"6465","Let There Be Peace",2001
"6466","Attack in the Pacific",1944
"6467","17th Parallel: Vietnam in War",1968
"6468","¡Viva la soldadera!",1960
"6469","Pueblo en armas",1959
"6470","Outpost in Indo-china",1963
"6471","Blood and Honor",2000
"6472","Bichebi iasamnis quchidan",1974
"6473","Khan Asparuh",1981
"6474","Ar Daijero, Rom agar var",1975
"6475","Zoia Rukhadze",1971
"6476","Tsutisopeli",1971
"6477","Soshedshie s nebes",1987
"6478","Semiramidas bagebi",1970
"6479","Sekunda na podvig",1985
"6480","Zgvis shvilebi",1964
"6481","Year Zero: The Silent Death of Cambodia",1979
"6482","The Warrior",2001
"6483","Vår egen tid",1959
"6484","Tsubasa no gaika",1942
"6485","Las tres pelonas",1958
"6486","A szalmabábuk lázadása",2001
"6487","Soldyer!",1986
"6488","Seven Against the Sun",1964
"6489","Postaraysya ostatsya zhivym",1986
"6490","On korkusuz adam",1964
"6491","Memorias de mi general",1961
"6492","Jvartsmuli kundzuli",1968
"6493","How to Operate Behind Enemy Lines",1943
"6494","I giorni dell'amore e dell'odio",2001
"6495","German Industrial Manpower",1943
"6496","Po zovu serdtsa",1986
"6497","Kilties Three",1918
"6498","Khevisberi Gocha",1964
"6499","Bu vatanin çocuklari",1958
"6500","Jungle Heat",1985
"6501","La chambre des officiers",2001
"6502","02:06 - Anatomija bola",2001
"6503","Translation des restes de Gabrielle Petit, de Bodson & de Smekens (fusillés par les Allemands). Le 1er juin 1919",1919
"6504","Una sporca guerra",1965
"6505","Rodiny soldat",1975
"6506","Gu-Ga",1989
"6507","Nichijô no tatakai",1944
"6508","Sol en llamas",1962
"6509","No Man's Land",2000
"6510","Toka jonë",1964
"6511","Tierra de hombres",1956
"6512","Prita",1968
"6513","I nostri anni",2000
"6514","Nineteen Twenty One",1988
"6515","Mina, viento de libertad",1977
"6516","Tserodena raindebi",1964
"6517","Morir de pie",1957
"6518","Eden",2001
"6519","Extranjeros de sí mismos",2000
"6520","Khleb - imya sushchestvitelnoe",1988
"6521","Willie's War",1994
"6522","El tesoro de Pancho Villa",1957
"6523","Tank Convoy",1943
"6524","El secreto de Pancho Villa",1957
"6525","Ketili adamianebi",1961
"6526","Las coronelas",1959
"6527","Zemlja istine, ljubavi i slobode",2000
"6528","Wasurerarenu hitobito",2000
"6529","Taif Al-Madina",2000
"6530","Rat uzivo",2000
"6531","Général... nous voilà!",1978
"6532","Conscience and the Constitution",2000
"6533","The Call of the Pipes",1917
"6534","The Greatest Adventure of My Life",2005
"6535","Mattoru Karnan",1978
"6536","Levé krídlo",1984
"6537","Lalkar (The Challenge)",1972
"6538","Khidi",1942
"6539","Sri Krishnarjuna Vijayam",1996
"6540","Die Ruiter in die Nag",1963
"6541","Leftenan Adnan",2000
"6542","Flukten fra Dakar",1951
"6543","Dark Forest in the Mountains",2000
"6544","Yerku gisher",1934
"6545","Tenali Ramakrishna",1941
"6546","Karadjordje",1911
"6547","I nikto na svete...",1986
"6548","Govorit Moskva",1985
"6549","Gôchin",1944
"6550","Chagarat al-dorr",1935
"6551","Zhil otvazhnyy kapitan",1985
"6552","Uncle Saddam",2000
"6553","Trevogi pervykh ptits",1985
"6554","Torn Allegiance",1984
"6555","Taynaya progulka",1985
"6556","Svidaniye na mlechnom puti",1986
"6557","Sri Krishnarjuna Yudham",1963
"6558","Sati Sulochana",1934
"6559","Ruins of the Reich: The Glory Years",2001
"6560","Romania in lupta contra bolsevismului",1941
"6561","Razboiul nostru sfant",1942
"6562","Rain",2003
"6563","Podvig Odessy",1985
"6564","Mamluqi",1958
"6565","Convoiul",1981
"6566","Mtsvervalta dampkrobni",1952
"6567","Miden pente",1958
"6568","Mas kryvoun ton ilio",1963
"6569","Koordinaty smerti",1986
"6570","Kontrudar",1985
"6571","Chirveuli mezoblebi",1945
"6572","Berserker",2004
"6573","Bashi-Achuki",1956
"6574","Siyah melek",1961
"6575","Reportazh s linii ognya",1985
"6576","Posledniy shag",1984
"6577","Osoboye podrazdeleniye",1984
"6578","I litaneia ton iroon",1970
"6579","Kurukshetramu",1977
"6580","I kritikopoula kai o eleftherotis",1960
"6581","To kokkino treno",1982
"6582","I kathodos ton 9",1984
"6583","Jurgais pari",1944
"6584","Juan Charrasqueado y Gabino Barrera, su verdadera historia",1982
"6585","Ijzerfront 1914-1918",1920
"6586","Gazi kadin",1973
"6587","De fûke",2000
"6588","Brava Gente Brasileira",2000
"6589","V dvukh shagakh ot 'Raya'",1985
"6590","Iniohos",1995
"6591","To imerologio tis katohis",1962
"6592","Bez prava na proval",1984
"6593","Vurun kahpeye",1949
"6594","U opasnoy cherty",1983
"6595","La tragédie de Marchienne",1937
"6596","Torpedonostsy",1983
"6597","Shyol chetvyortyy god voyny",1983
"6598","Sri Krishnanjaneya Yuddham",1972
"6599","Le mystère de La Libre Belgique ou les exploits des 4 as",1920
"6600","Lisa",2001
"6601","Ingiliz Kemal Lawrense karsi",1952
"6602","O Brasileiro João de Souza",1944
"6603","Zbrane pro Prahu",1975
"6604","Sora yukaba",1957
"6605","Nezhnyy vozrast",1983
"6606","The Gadfly",1928
"6607","Joint Security Area",2000
"6608","Kazakebi",1928
"6609","Djanki Guriashi",1928
"6610","Ceux qui veillent",1940
"6611","Torture Me, Kiss Me",1970
"6612","Palnati Yudham",1966
"6614","The Sky of Hope",1942
"6615","Les honneurs de la guerre",1961
"6616","Dakarguli saundje",1924
"6617","Daana Veera Soora Karna",1977
"6618","Bobbili Yudham",1964
"6619","Ahen senso",1943
"6620","Corto Maltese: La cour secrète des Arcanes",2002
"6621","My Dinner with Abbie",1990
"6622","Haidari, ora 3.30 - Apodrasate",1967
"6623","Grigoris Afxentiou - enas iroas me to mnimoskopio",1973
"6624","Grammos",1971
"6625","Gorgopotamos",1968
"6626","To frourio ton athanaton",1971
"6627","Femme belge Gabrielle Petit",1928
"6628","Falsch",1987
"6629","Un soldat inconnu",1924
"6630","Onna no bôhatei",1958
"6631","Sangre derramada",1975
"6632","Exormisis",1945
"6633","I exodos tou Mesolongiou",1966
"6634","Epikindyni apostoli",1961
"6635","Enomenoi sti zoi kai sto thanato",1964
"6636","La Commune (Paris, 1871)",2000
"6637","Coeurs belges",1923
"6638","Barak 1",1945
"6639","Atesten Gömlek",1923
"6640","Adversaires invisibles",1945
"6641","Velikaya pobeda pod Leningradom",1944
"6642","Sentencia",1950
"6643","Pack Up Your Troubles",1940
"6644","O dromos ton iroon",1971
"6645","O dosilogos",1970
"6646","Palnati Yudham",1947
"6647","Ta hronia tis thyellas",1984
"6648","Nah eui haeng bok",1987
"6649","Myung ryoung-027 ho",1986
"6650","Concorrenza sleale",2001
"6651","Avrianos polemistis",1981
"6652","Apostoli thanatou",1968
"6653","Zdes tvoy front",1983
"6654","Vorota v nebo",1984
"6655","Verigata",1964
"6656","Pineapple butai",1960
"6657","Les monts en flammes",1931
"6658","Histoire du caporal",1983
"6659","The Bunker",2001
"6660","Agonas horis telos",1978
"6661","Agnostos stratiotis",1976
"6662","Agapisa enan prodoti",1969
"6663","Act of Reprisal",1964
"6664","Maharathi Karna",1944
"6665","Dvazhdy rozhdyonnyy",1984
"6666","Den komandira divizii",1983
"6667","Zhenskiye radosti i pechali",1982
"6668","Skvoz ogon",1982
"6669","Prikaz: pereyti granitsu",1983
"6670","En los altos de Jalisco",1948
"6671","Chico",2001
"6672","Vietnam! Vietnam!",1971
"6673","None But the Brave",1966
"6674","No Man's Land",1964
"6675","Lluvia roja",1950
"6676","Karna",1922
"6677","Vlcie diery",1948
"6678","V hodine dvanástej",1959
"6679","The True Story of Glory Continues",1991
"6680","Ognennye gody",1939
"6681","Karnan",1964
"6682","Kapitán Dabac",1959
"6683","Daanveer Karna",1964
"6684","Target for Today",1944
"6685","Le soldat Laforêt",1972
"6686","Sinhagad",1923
"6687","Pancho Villa y la Valentina",1960
"6688","Madar-e-Watan",1966
"6689","Goebbels und Geduldig",2001
"6690","La casa colorada",1947
"6691","Un soir de joie",1955
"6692","The Great Indian Wars 1840-1890",1991
"6693","Três Garimpeiros",1955
"6694","The Death Triangle",1999
"6695","Panna",1944
"6696","The Nazi Plan",1945
"6697","Klíc",1971
"6698","Bhishma",1944
"6699","Trimata ot zapasa",1971
"6700","Train Busters",1944
"6701","The Stilwell Road",1945
"6702","Raja Raja Chozhan",1973
"6703","Inside Fighting Russia",1942
"6704","Il mestiere delle armi",2001
"6705","Edges of the Lord",2001
"6706","USS VD: Ship of Shame",1942
"6707","Cuando ¡Viva Villa..! es la muerte",1960
"6708","Time Capsule: WW II - War in Europe",1994
"6709","Stretnutie",1975
"6710","Shetskvetili simgera",1960
"6711","Nuremberg Trials",1946
"6712","Algérie 1962: Chronique d'un conflit",1962
"6713","To End All Wars",2001
"6714","Sikandar",1941
"6715","Poéma o svedomí I-II",1979
"6716","Lotat",1995
"6717","Going Back",2001
"6718","Arashi no naka no hara",1950
"6719","Sarah and the Squirrel",1982
"6720","Sampoorna Mahabharat",1983
"6721","I Kriti stis floges",1947
"6722","Boetie Gaan Border Toe!",1984
"6723","Au coeur de l'orage",1948
"6724","Atrás de las nubes",1962
"6725","Small Town Conspiracy",2003
"6726","I cavalieri che fecero l'impresa",2001
"6728","Every Mother's Son",1926
"6729","Edelweisspiraten",2004
"6730","Crazy",1999
"6731","Ya - Khortitsa",1981
"6732","Morskoy yastreb",1941
"6733","Marine Battleground",1963
"6734","Coup",1999
"6735","A Torn Page of Glory",1968
"6736","Marichka",1975
"6737","Kroz buru i oganj",1929
"6738","L'horizon",1967
"6739","The Flag Lieutenant",1919
"6740","Sashka",1981
"6741","Prikaz: ogon ne otkryvat",1982
"6742","Olenya okhota",1982
"6743","Komendantskiy chas",1981
"6744","Egataleipsi",1965
"6745","The Deserter",2003
"6746","Den yparhoun lipotaktes",1970
"6747","Stratiotes dihos stoli",1960
"6748","O prodotis prepei na pethani",1970
"6749","Ostrov Bezymyannyy",1946
"6750","The Mills of the Gods: Viet Nam",1965
"6751","Escape to Paradise",1960
"6752","Doste ta heria",1971
"6753","Cetverored",1999
"6754","Ruins of the Reich: Rise to Power",2000
"6755","Pies de gato",1957
"6756","Wicked Spring",2002
"6757","Where Is Memory",1992
"6758","Unternehmen Edelweiß",1954
"6759","Under en steinhimmel",1974
"6760","Molodini",1969
"6761","Soldat Duroc, ça va être ta fête!",1975
"6762","El rayo del sur",1943
"6763","Command Approved",2000
"6764","Myatezh",1929
"6765","Korea Patrol",1951
"6766","Praha nultá hodina",1963
"6767","Hakuchi",1999
"6768","La guerra santa",1979
"6769","Good Kurds, Bad Kurds: No Friends But the Mountains",2000
"6770","Wrota Europy",1999
"6771","Der Etappenhase",1937
"6772","Amor chinaco",1941
"6773","3. November 1918",1965
"6774","Zalongo, to kastro tis lefterias",1959
"6775","Victory at Sea",1954
"6776","V nebe 'Nochnye vedmy'",1981
"6777","O teleftaios ton komitatzidon",1970
"6778","Ai teleftaiai imerai tou Odysseos Androutsou",1929
"6779","Spanilá jizda",1963
"6780","Pomni, Kaspar!",1964
"6781","Poyezd miloserdiya",1965
"6782","Manto Mavrogenous",1971
"6783","I Kypros stis floges",1964
"6784","Johar in Kashmir",1966
"6785","Oi gennaioi tou Vorra",1970
"6786","Ellinikon thavma",1922
"6787","17 sfaires gia enan angelo",1981
"6788","Bouboulina",1959
"6789","Aera! Aera! Aera!",1972
"6790","Yi wan si qian ge zheng ren",1961
"6791","The Zookeeper",2001
"6792","Thomas Müntzer",1956
"6793","Die schwarze Galeere",1962
"6794","Pramen zivota",2000
"6795","Oru Vadakkan Veeragatha",1989
"6796","Mersedes ukhodit ot pogoni",1980
"6797","Korpus generala Shubnikova",1980
"6798","Kazhdyy tretiy",1980
"6799","John, the Soldier of Vengeance",1939
"6800","Isidora",1975
"6801","Lie huo jin gang",1991
"6802","The Coward",1939
"6803","O aetos ton sklavomenon",1970
"6804","El padre Morelos",1943
"6805","Heart of China",1999
"6806","Kike wadatsumi no koe Last Friends",1995
"6807","Eye of the Dictator",1988
"6808","Sawada",1996
"6809","Royal Federal Blues",1990
"6810","Rape: A Crime of War",1997
"6811","Jirai wo fundara sayônara",1999
"6812","Iron Angel",1964
"6813","Espanjankävijät",1980
"6814","Hiroku Nagasaki onna-ro",1971
"6815","A Web of War",1996
"6816","War at Sea: The Black Pit",1995
"6817","John McCrae's War: In Flanders Fields",1998
"6818","Hum Dono",1961
"6819","El diablo en persona",1973
"6820","A Cry from the Grave",1999
"6821","Aces: A Story of the First Air War",1993
"6822","La chamuscada (Tierra y libertad)",1971
"6823","The Wall That Heals",1997
"6824","Vino el remolino y nos alevantó",1950
"6825","V Was for Victory",1962
"6826","The Road to Total War",1983
"6827","Hong he gu",1997
"6828","The Norman Summer",1962
"6829","New Directions",1962
"6830","Just One Big Mess: The Halifax Explosion, 1917",1991
"6831","Goodbye War",1983
"6832","Fei Hu: The Story of the Flying Tigers",1999
"6833","The Deadly Game of Nations",1983
"6834","Crisis on the Hill",1962
"6835","The Clouded Dawn",1962
"6836","Cinderella on the Left",1962
"6837","Anne Frank's Diary",1999
"6838","Want allen hebben gezondigd",1961
"6839","Phantom Soldiers",1989
"6840","Undersea Raider",1943
"6841","Tokugawa ichizoku no houkai",1980
"6842","La muerte de Pancho Villa",1974
"6843","The Battles of Coronel and Falkland Islands",1927
"6844","Antartes ton poleon",1972
"6845","La Valentina",1938
"6846","Submarines: Sharks of Steel",1993
"6847","Si Adelita se fuera con otro",1948
"6848","It Started at Midnight",1943
"6849","Mia gynaika stin Antistasi",1970
"6850","El mar",2000
"6851","Heroes Die Young",1960
"6852","Der Feuerteufel",1940
"6853","Enemigos",1934
"6854","Rooban-e ghermez",1999
"6855","Stegnosan ta dakrya mas",1961
"6856","Prisoners of Propaganda",1987
"6857","The Mediterranean in Flames",1970
"6858","Gia tin timi kai gia ton erota",1969
"6859","Ego rezilepsa ton Hitler",1970
"6860","Cinco fueron escogidos",1943
"6861","Un balcon en forêt",1978
"6862","Ohi",1969
"6863","Mutiny on the Western Front",1979
"6864","Ypovryhion: Papanikolis",1971
"6865","28i Oktovriou, ora 5,30",1971
"6866","All My Loved Ones",1999
"6867","La pajarera",1945
"6868","Longitud de guerra",1976
"6869","Schuß Gegenschuß",1990
"6870","Porfirio Díaz",1944
"6871","Nang Nak",1999
"6872","Im Trommelfeuer der Westfront",1936
"6873","Right and Duty",1938
"6874","Cadetes de la naval",1945
"6875","Sergeant Hassan",1958
"6876","Marai no tora",1943
"6877","I haravgi tis nikis",1971
"6878","Miekan terällä",1928
"6879","Los Canadienses",1975
"6880","Tian ma cha fang",1999
"6881","Padayottam",1982
"6882","General Massacre",1973
"6883","Brent jord",1969
"6884","Appointment in Tokyo",1945
"6885","Louisbourg Under Siege",1997
"6886","Zítra vstanu a oparím se cajem",1977
"6887","Sawa Lakh Se Ek Ladaun",1976
"6888","La paloma",1937
"6889","Kill or Be Killed",1943
"6890","Le franc-tireur",1972
"6891","Convoi de femmes",1974
"6892","La chute des aigles",1989
"6893","Vuelve Pancho Villa",1950
"6894","U ime oca i sina",1999
"6895","Los de abajo",1978
"6896","Jing zhong bao guo",1971
"6897","Goryachiy sneg",1972
"6898","Das war unser Rommel",1953
"6899","for Xing xing yue liang tai yang: shang",1961
"6900","O Sobrado",1956
"6901","Qi qi gan si dui",1965
"6902","The Last Cause",1976
"6903","Heldenfrühling",1991
"6904","Il cielo cade",2000
"6905","The Eagles Cemetery",1939
"6906","Il treno crociato",1943
"6907","De slag in de Javazee",1995
"6908","The Falcon Fighters",1969
"6909","Dubrovacki suton",1999
"6910","Bogorodica",1999
"6911","Tempi di guerra",1987
"6912","La guerra sul fronte Est",1981
"6913","Caballería del imperio",1942
"6914","Adwa",1999
"6915","Villa des roses",2002
"6916","The Treasure of Pancho Villa",1935
"6917","Sturmtruppen 2 (tutti al fronte)",1982
"6918","Otryad",1984
"6919","Nebeska udica",2000
"6920","Kill Alex Kill",1976
"6921","Ragismenes kardies...",1945
"6922","Peregrina",1974
"6923","Magirama",1956
"6924","Eternal Memory: Voices from the Great Terror",1998
"6925","The Chaos Factor",2000
"6926","La brigade",1975
"6927","Bao gao ban zhang",1987
"6928","Mutchan no uta",1985
"6929","Au coeur de la vie",1963
"6930","Yaban",1996
"6931","Vacances royales",1980
"6932","Tjoet Nja' Dhien",1988
"6933","Life Goes to War: Hollywood and the Home Front",1977
"6934","Condottieri",1937
"6935","Les 3 tambours",1939
"6936","Vuelve el ojo de vidrio",1970
"6937","Teleftaia apostoli",1949
"6938","Blu notte",1992
"6939","Zero Fighters",1965
"6940","I megali stigmi tou '21: Papaflessas",1971
"6941","En peligro de muerte",1988
"6942","Covert Action",1988
"6943","Begunec",1973
"6944","Andremo in città",1966
"6945","Winter Soldier",1972
"6946","Taiheiyo senki",1958
"6947","I sogni muoiono all'alba",1961
"6948","Il siluramento dell'Oceania",1917
"6949","To nisi ton gennaion",1960
"6950","Snow in the South Seas",1961
"6951","Zborov",1938
"6952","Yôkirô",1983
"6953","Gody molodye",1943
"6954","Ya - Russkiy soldat",1995
"6955","Vietnam Requiem",1982
"6956","Four Days of Snow and Blood",1989
"6957","I Want to Be a Shellfish",1959
"6958","E Eles Não Voltaram",1960
"6959","Brother Officers",1915
"6960","Gateway to Glory",1970
"6961","Vozvrashchenie s pobedoy",1948
"6962","Resistenza, una nazione che risorge",1978
"6963","I ragazzi del 42° plotone",1989
"6964","Cherry Blossoms in the Air",1970
"6965","The Swallow",1938
"6966","Yaroslav Mudry",1982
"6967","Not a War Film",1984
"6968","Kataskopos Nelli",1981
"6969","I daskala me ta xantha mallia",1969
"6970","Aftoi pou milisan me ton thanato",1970
"6971","Lover's Prayer",2001
"6972","Youth of Athens",1949
"6973","Druids",2001
"6974","De vijanden",1968
"6975","Sake to onna to yari",1960
"6976","Quickly - Spari e baci a colazione",1971
"6977","Quando suona la campana",1970
"6978","Pastasciutta nel deserto",1961
"6979","Hour X Suicide Patrol",1969
